feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,E,E_C.png,training,1,1,4,low,stripes,feet,W,E,C,F,82,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,1,2,8,high,stripes,feet,W,E,C,F,82,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,1,3,2,low,stripes,feet,W,E,C,F,82,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,1,4,10,high,stripes,feet,W,E,C,F,82,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,2,5,9,high,stripes,feet,W,E,C,F,82,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,2,6,8,high,stripes,feet,W,E,C,F,82,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,2,7,4,low,stripes,feet,W,E,C,F,82,4_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,2,8,2,low,stripes,feet,W,E,C,F,82,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,3,9,7,high,stripes,feet,W,E,C,F,82,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,3,10,2,low,stripes,feet,W,E,C,F,82,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,3,11,1,low,stripes,feet,W,E,C,F,82,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,3,12,6,high,stripes,feet,W,E,C,F,82,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,E,E_C.png,training,4,13,2,low,stripes,feet,W,E,C,F,82,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,E,E_F.png,training,4,14,3,low,stripes,feet,W,E,C,F,82,3_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
C,W,W_C.png,training,4,15,9,high,stripes,feet,W,E,C,F,82,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
F,W,W_F.png,training,4,16,7,high,stripes,feet,W,E,C,F,82,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low"
