consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,color_high,color_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0161,130.9214,1,[26.914199999809256],[26.914199999809256],It was very hungry this day from flying,130.9226,131.4186,0,0,0,0,1,T,Y,S,T_Y_S.png,training,1,1,7,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,S,C,151,7_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.4217,152.3545,1,[17.9375],[17.9375],this one did not go far today so only ate 4,152.3549,152.8538,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,4,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,S,C,151,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.8585,177.439,1,[21.585199999809277],[21.585299999237066],This sperk ran fast and far today so ate 7,177.4395,177.9355,0,2,2,2,1,N,Y,C,N_Y_C.png,training,1,3,7,high,wing,color,tail,N,T,Y,B,H1,H2,I2,S,C,151,7_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.9382,192.6118,1,[11.675300000190731],[11.675300000190731],this sperk also ran far so ate 7,192.6122,193.1083,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,7,high,wing,color,tail,N,T,Y,B,H1,H2,I1,S,C,151,7_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.1112,206.917,1,[10.808999999999997],[10.808999999999997],this sperk had a lazy day and only ate 3,206.9174,207.4148,0,4,4,4,1,T,B,S,T_B_S.png,training,1,5,3,low,wing,color,tail,N,T,Y,B,L1,L2,I1,S,C,151,3_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.4175,220.7908,1,[10.375599999427834],[10.375599999427834],another lazy day so only ate 2,220.7911,221.2885,0,5,5,5,1,T,B,C,T_B_C.png,training,1,6,2,low,wing,color,tail,N,T,Y,B,L1,L2,I2,S,C,151,2_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.2925,233.8491,1,[9.56010000038151],[9.56010000038151],this day was average so it ate 5,233.8494,234.3459,0,6,6,6,1,T,Y,C,T_Y_C.png,training,1,7,5,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,S,C,151,5_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.3482,254.9829,1,[17.63749999999999],[17.63749999999999],this day was a little busy so it ate 6,254.9832,255.4817,0,7,7,7,1,N,B,S,N_B_S.png,training,1,8,6,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,S,C,151,6_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.4866,263.095,1,[4.613400000572199],[4.613400000572199],"average day, ate 5",263.0953,263.5925,0,8,8,8,1,T,B,S,T_B_S.png,training,2,9,5,low,wing,color,tail,N,T,Y,B,L1,L2,I1,S,C,151,5_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.5973,282.2318,1,[15.639699999809238],[15.639699999809238],"average day, ate 4",282.2321,282.729,0,9,9,9,1,T,Y,C,T_Y_C.png,training,2,10,4,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,S,C,151,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.7337,293.523,1,[7.79439999961852],[7.79439999961852],"busy day, ate 7",293.5234,294.0209,0,10,10,10,1,N,Y,S,N_Y_S.png,training,2,11,7,high,wing,color,tail,N,T,Y,B,H1,H2,I1,S,C,151,7_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0261,302.4173,1,[5.396500000000003],[5.396500000000003],"slow day, only ate 3",302.4176,302.9141,0,11,11,11,1,N,B,C,N_B_C.png,training,2,12,3,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,S,C,151,3_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.9163,308.9948,1,[3.080800000190777],[3.080800000190777],"slow day, ate 3",308.9951,309.4928,0,12,12,12,1,T,B,C,T_B_C.png,training,2,13,3,low,wing,color,tail,N,T,Y,B,L1,L2,I2,S,C,151,3_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.4958,319.1877,1,[6.694699999809245],[6.694699999809245],"average day, ate 5",319.1879,319.6863,0,13,13,13,1,T,Y,S,T_Y_S.png,training,2,14,5,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,S,C,151,5_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.6911,331.8146,1,[9.128399999618523],[9.128399999618523],"super busy day for this one, ate 8",331.815,332.3102,0,14,14,14,1,N,Y,C,N_Y_C.png,training,2,15,8,high,wing,color,tail,N,T,Y,B,H1,H2,I2,S,C,151,8_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.3124,342.4722,1,[7.16169999980923],[7.16169999980923],"slightly busy, ate 6",342.4725,342.9698,0,15,15,15,1,N,B,S,N_B_S.png,training,2,16,6,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,S,C,151,6_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9739,351.1996,1,[5.229499999999973],[5.229499999999973],"super busy day, ate 8",351.2,351.6971,0,16,16,16,1,N,B,S,N_B_S.png,training,3,17,8,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,S,C,151,8_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151,2026-02-07_10h27.51.232,explain2,2025.1.1,Win32,60.24096386,65f2b68657e213cc7cb1ca54,6984dbf77eae7ba9a4708224,698767d07ff6a908248d745b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.7019,363.0578,1,[8.360899999618539],[8.360899999618539],"slightly slow day, ate 4",363.0581,363.5552,0,17,17,17,1,N,B,C,N_B_C.png,training,3,18,4,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,S,C,151,4_food.png,"Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,low,medium,low,high,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
