consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,color_high,color_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.2492,526.527,1,[5.284800000071527],[5.284800000071527],It has wings,526.5273,527.0253,0,0,0,0,1,T,B,S,T_B_S.png,training,1,1,1,low,wing,color,tail,N,T,Y,B,L1,L2,I1,C,S,131,1_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.0266,534.8272,1,[4.801399999976184],[4.801399999976184],It is yellow,534.8272,535.3242,0,1,1,1,1,T,Y,S,T_Y_S.png,training,1,2,7,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,C,S,131,7_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.3256,543.9423,1,[5.63120000004767],[5.63120000004767],It is yellow and does not have wings,543.9424,544.4412,0,2,2,2,1,N,Y,S,N_Y_S.png,training,1,3,5,high,wing,color,tail,N,T,Y,B,H1,H2,I1,C,S,131,5_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.443,548.0092,1,[0.5687000000476701],[0.5687000000476701],It is blue,548.0093,548.5082,0,3,3,3,1,T,B,C,T_B_C.png,training,1,4,2,low,wing,color,tail,N,T,Y,B,L1,L2,I2,C,S,131,2_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.5102,551.9593,1,[0.45049999999991996],[0.45049999999991996],It is blue,551.9595,552.4588,0,4,4,4,1,N,B,S,N_B_S.png,training,1,5,2,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,C,S,131,2_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.4602,558.2234,1,[2.765700000047673],[2.765700000047673],It is blue and has a curly tail,558.2236,558.7239,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,5,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,C,S,131,5_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.726,563.9398,1,[2.2156000000237555],[2.2156000000237555],It has a curly tail,563.94,564.4396,0,6,6,6,1,N,Y,C,N_Y_C.png,training,1,7,7,high,wing,color,tail,N,T,Y,B,H1,H2,I2,C,S,131,7_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.4417,571.6069,1,[4.1825000000000045],[4.1825000000000045],It has wings and a curly tail,571.6071,572.1078,0,7,7,7,1,T,Y,C,T_Y_C.png,training,1,8,4,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,C,S,131,4_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1092,578.7892,1,[3.6826000000238537],[3.6826000000238537],It is blue and has wings,578.7898,579.2882,0,8,8,8,1,T,B,S,T_B_S.png,training,2,9,1,low,wing,color,tail,N,T,Y,B,L1,L2,I1,C,S,131,1_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.2901,586.0573,1,[3.7836000000238528],[3.7836000000238528],It is blue and does not have wings,586.0574,586.5565,0,9,9,9,1,N,B,S,N_B_S.png,training,2,10,7,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,C,S,131,7_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.559,591.7886,1,[2.232899999976212],[2.232899999976212],It does not have wings,591.7886,592.2882,0,10,10,10,1,N,Y,S,N_Y_S.png,training,2,11,8,high,wing,color,tail,N,T,Y,B,H1,H2,I1,C,S,131,8_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.2899,597.2901,1,[2.016200000047661],[2.016200000047661],It has wings and is yellow,597.2901,597.7886,0,11,11,11,1,T,Y,S,T_Y_S.png,training,2,12,3,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,C,S,131,3_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.7901,607.3876,1,[6.599000000000046],[6.599000000000046],It has wings and a curly tail,607.3877,607.8873,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,5,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,C,S,131,5_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.8889,614.0542,1,[3.1802000000476482],[3.1802000000476482],It is blue and has a curly tail and wings,614.0542,614.5557,0,13,13,13,1,T,B,C,T_B_C.png,training,2,14,2,low,wing,color,tail,N,T,Y,B,L1,L2,I2,C,S,131,2_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.557,620.1547,1,[2.6000000000000227],[2.600100000023872],It has a curly tail and no wings,620.1547,620.6526,0,14,14,14,1,N,B,C,N_B_C.png,training,2,15,6,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,C,S,131,6_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.6543,625.9032,1,[2.2497999999523017],[2.2497999999523017],It has a curly tail and no wings,625.9033,626.4047,0,15,15,15,1,N,Y,C,N_Y_C.png,training,2,16,7,high,wing,color,tail,N,T,Y,B,H1,H2,I2,C,S,131,7_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.4064,637.6858,1,[8.280399999976225],[8.280500000000075],It has a straight tail and is yellow,637.686,638.1851,0,16,16,16,1,N,Y,S,N_Y_S.png,training,3,17,7,high,wing,color,tail,N,T,Y,B,H1,H2,I1,C,S,131,7_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131,2026-02-07_11h09.10.728,explain2,2025.1.1,Win32,60.60606061,58a1fe40ea3d11000170d9b9,6984dbf77eae7ba9a4708224,6987610fbf7b8e6fb112cbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.1866,643.9204,1,[2.751199999928531],[2.751199999928531],It has wings and is yellow,643.9205,644.4191,0,17,17,17,1,T,Y,S,T_Y_S.png,training,3,18,4,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,C,S,131,4_food.png,"Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/N_B_S.png","high,medium,low,medium,medium,high,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
