consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.492,88.231,1,[7.749000000000024],[7.749000000000024],It's blue,88.231,88.731,0,0,0,0,1,N,B,C,N_B_C.png,training,1,1,4,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,N,T,206,4_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.735,101.43,1,[9.699999999999989],[9.699999999999989],its tail is straight,101.431,101.93,0,1,1,1,1,N,B,S,N_B_S.png,training,1,2,8,high,tail,color,wing,S,C,B,Y,I2,H2,H1,N,T,206,8_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.935,110.348,1,[5.415999999999997],[5.415999999999997],its tail is curled,110.349,110.847,0,2,2,2,1,T,B,C,T_B_C.png,training,1,3,4,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,N,T,206,4_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.854,127.797,1,[13.949999999999989],[13.949999999999989],it's yellow,127.797,128.297,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,5,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,N,T,206,5_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.301,141.065,1,[9.766999999999996],[9.766999999999996],it's yellow with a curled tail,141.066,141.563,0,4,4,4,1,N,Y,C,N_Y_C.png,training,1,5,2,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,206,2_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.57,155.564,1,[11],[11],it's tail is straight,155.564,156.063,0,5,5,5,1,T,B,S,T_B_S.png,training,1,6,9,high,tail,color,wing,S,C,B,Y,I1,H2,H1,N,T,206,9_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.067,169.263,1,[10.200000000000017],[10.200000000000017],no front paws,169.264,169.763,0,6,6,6,1,T,Y,C,T_Y_C.png,training,1,7,2,low,tail,color,wing,S,C,B,Y,I1,L2,L1,N,T,206,2_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.766,179.348,1,[6.584000000000003],[6.584000000000003],straight tail,179.349,179.847,0,7,7,7,1,T,Y,S,T_Y_S.png,training,1,8,8,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,206,8_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.854,185.163,1,[2.3160000000000025],[2.3160000000000025],straight tail,185.164,185.663,0,8,8,8,1,N,Y,S,N_Y_S.png,training,2,9,9,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,N,T,206,9_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.667,196.347,1,[7.682999999999964],[7.682999999999964],"curled tail, no front paws",196.347,196.846,0,9,9,9,1,T,Y,C,T_Y_C.png,training,2,10,2,low,tail,color,wing,S,C,B,Y,I1,L2,L1,N,T,206,2_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.85,203.829,1,[3.983000000000004],[3.983000000000004],"curled tail, blue",203.83,204.33,0,10,10,10,1,T,B,C,T_B_C.png,training,2,11,4,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,N,T,206,4_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.333,213.181,1,[5.867999999999995],[5.867999999999995],"curled tail, blue",213.182,213.679,0,11,11,11,1,N,B,C,N_B_C.png,training,2,12,5,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,N,T,206,5_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.687,230.563,1,[13.882999999999981],[13.882999999999981],"straight tail, yellow, no front paws",230.564,231.062,0,12,12,12,1,T,Y,S,T_Y_S.png,training,2,13,4,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,206,4_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.067,239.179,1,[5.116000000000042],[5.116000000000042],"straight tail, blue",239.179,239.68,0,13,13,13,1,N,B,S,N_B_S.png,training,2,14,6,high,tail,color,wing,S,C,B,Y,I2,H2,H1,N,T,206,6_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.683,246.98,1,[4.300000000000011],[4.300000000000011],"curled tail, yellow",246.98,247.479,0,14,14,14,1,N,Y,C,N_Y_C.png,training,2,15,2,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,206,2_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.487,256.746,1,[6.266999999999996],[6.266999999999996],"straight tail, no front paws",256.747,257.245,0,15,15,15,1,T,B,S,T_B_S.png,training,2,16,4,high,tail,color,wing,S,C,B,Y,I1,H2,H1,N,T,206,4_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.25,265.129,1,[4.882000000000005],[4.882000000000005],"straight tail, blue",265.13,265.628,0,16,16,16,1,N,B,S,N_B_S.png,training,3,17,7,high,tail,color,wing,S,C,B,Y,I2,H2,H1,N,T,206,7_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.633,273.363,1,[4.735000000000014],[4.735000000000014],"curled tail, front paws",273.363,273.862,0,17,17,17,1,N,Y,C,N_Y_C.png,training,3,18,5,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,206,5_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,2026-02-09_12h43.24.019,explain2,2025.1.1,Win32,60.0240096,5fe40aa4dfcbb916af9c599a,698a01fc1939f7edb285162a,698a46a5a97ff93af64d5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.866,281.696,1,[4.833000000000027],[4.833000000000027],"straight tail, no front paws",281.697,282.196,0,18,18,18,1,T,Y,S,T_Y_S.png,training,3,19,4,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,206,4_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/N_Y_S.png","low,medium,high,low,medium,medium,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
