consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1216,83.7726,1,[11.649999999999977],[11.649999999999977],"The sperk has a tail, paws, and is blue.",83.7738,84.2676,0,0,0,0,1,N,B,S,N_B_S.png,training,1,1,4,low,tail,wing,color,C,S,T,N,L2,I1,L1,B,Y,185,4_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2729,95.9742,1,[8.706300000190765],[8.706300000190765],The sperk is yellow.,95.9743,96.4669,0,1,1,1,1,N,Y,S,N_Y_S.png,training,1,2,3,low,tail,wing,color,C,S,T,N,L2,I2,L1,B,Y,185,3_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.4714,108.5349,1,[9.082900000095378],[9.082900000095378],"The sperk has wings, so it needs more food.",108.5353,109.0329,0,2,2,2,1,T,Y,C,T_Y_C.png,training,1,3,6,high,tail,wing,color,C,S,T,N,H2,I2,H1,B,Y,185,6_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0392,123.3492,1,[11.332600000143032],[11.332600000143032],The sperk is blue with wings and a tail.,123.3494,123.8485,0,3,3,3,1,T,B,C,T_B_C.png,training,1,4,8,high,tail,wing,color,C,S,T,N,H2,I1,H1,B,Y,185,8_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.854,141.3319,1,[14.48209999990462],[14.48209999990462],The sperk is blue with no wings. ,141.3327,141.8306,0,4,4,4,1,N,B,C,N_B_C.png,training,1,5,3,medium,tail,wing,color,C,S,T,N,L2,I1,H1,B,Y,185,3_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.8342,160.6811,1,[15.849399999856928],[15.849399999856928],The sperk has small wings and a straight tail. ,160.6815,161.1797,0,5,5,5,1,T,Y,S,T_Y_S.png,training,1,6,3,medium,tail,wing,color,C,S,T,N,H2,I2,L1,B,Y,185,3_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1853,179.5962,1,[15.414800000190723],[15.414800000190723],The sperk is yellow and has a curled tail.,179.5973,180.095,0,6,6,6,1,N,Y,C,N_Y_C.png,training,1,7,6,medium,tail,wing,color,C,S,T,N,L2,I2,H1,B,Y,185,6_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0993,192.8619,1,[9.765700000047673],[9.765700000047673],"The sperk has wings, so it needs more food.",192.8622,193.361,0,7,7,7,1,T,B,S,T_B_S.png,training,1,8,6,medium,tail,wing,color,C,S,T,N,H2,I1,L1,B,Y,185,6_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.3645,208.6941,1,[12.33629999995236],[12.33629999995236],The sperk is blue without wings.,208.6944,209.194,0,8,8,8,1,N,B,S,N_B_S.png,training,2,9,3,low,tail,wing,color,C,S,T,N,L2,I1,L1,B,Y,185,3_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.2018,221.9604,1,[9.76619999980926],[9.76619999980926],The sperk is blue with wings and a curly tail.,221.9608,222.4593,0,9,9,9,1,T,B,C,T_B_C.png,training,2,10,5,high,tail,wing,color,C,S,T,N,H2,I1,H1,B,Y,185,5_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4629,240.3757,1,[14.932299999952306],[14.932299999952306],The sperk is blue with a curly tail and no wings.,240.3759,240.8747,0,10,10,10,1,N,B,C,N_B_C.png,training,2,11,4,medium,tail,wing,color,C,S,T,N,L2,I1,H1,B,Y,185,4_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.8791,253.2748,1,[9.41309999990466],[9.41309999990466],The sperk has a straight tail and two paws. ,253.2749,253.774,0,11,11,11,1,T,Y,S,T_Y_S.png,training,2,12,3,medium,tail,wing,color,C,S,T,N,H2,I2,L1,B,Y,185,3_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.7775,271.6742,1,[14.89879999995236],[14.89879999995236],The sperk is blue with a straight tail and two paws. ,271.6743,272.1729,0,12,12,12,1,T,B,S,T_B_S.png,training,2,13,6,medium,tail,wing,color,C,S,T,N,H2,I1,L1,B,Y,185,6_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.1772,285.09,1,[9.930100000143057],[9.930100000143057],The sperk is yellow with wings and a curly tail.,285.0903,285.589,0,13,13,13,1,T,Y,C,T_Y_C.png,training,2,14,6,high,tail,wing,color,C,S,T,N,H2,I2,H1,B,Y,185,6_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.5949,295.0723,1,[6.482900000095356],[6.482900000095356],The sperk is yellow with a curly tail. ,295.0724,295.5715,0,14,14,14,1,N,Y,C,N_Y_C.png,training,2,15,5,medium,tail,wing,color,C,S,T,N,L2,I2,H1,B,Y,185,5_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5748,305.9611,1,[7.403199999809203],[7.403199999809203],The sperk has a straight tail. ,305.9613,306.4543,0,15,15,15,1,N,Y,S,N_Y_S.png,training,2,16,4,low,tail,wing,color,C,S,T,N,L2,I2,L1,B,Y,185,4_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.4573,317.9936,1,[8.53509999990456],[8.53509999990456],The sperk has a curly tail with yellow fur. ,317.9939,318.4868,0,16,16,16,1,N,Y,C,N_Y_C.png,training,3,17,5,medium,tail,wing,color,C,S,T,N,L2,I2,H1,B,Y,185,5_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,2026-02-09_12h14.27.219,explain2,2025.1.1,Win32,60.24096386,66df530525ff636218e380bf,698a01fc1939f7edb285162a,698a3f2507327053e0922b9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.4901,328.3927,1,[6.9174000000954265],[6.9174000000954265],The sperk has wings and a straight tail. ,328.3928,328.8868,0,17,17,17,1,T,Y,S,T_Y_S.png,training,3,18,5,medium,tail,wing,color,C,S,T,N,H2,I2,L1,B,Y,185,5_food.png,"Resources/N_Y_C.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/N_B_C.png","medium,low,high,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
