consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,7.3497,7.3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,7.3505,23.1675,1,[12.829699999999256],[12.829699999999256],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,23.1678,51.4081,1,[25.24159999999962],[25.24159999999962],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,,,,,,51.4124,62.4433,Yes,8.7208,No,9.8371,No,4.0579,No,5.6352,1,[1.2050000000000125],[1.2050999999996321],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,,,,,,,,,,,,,,,,,,,62.4472,72.917,1,[7.4813000000007435],[7.481400000000377],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9186,84.0134,Exactly Two,10.2246,1,[0.8829999999999814],[0.883100000001491],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0144,89.3784,1,[2.366100000001495],[2.366100000001495],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3791,103.9071,1,[11.529900000000367],[11.529900000000367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,009,2026-02-07_10h46.03.973,explain2,2025.1.1,Linux x86_64,59.88023952,69453bd02b59de54f5fd947d,6984dbf77eae7ba9a4708224,69875e00346bc837f10f68fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9078,114.6199,1,[7.714500000000015],[7.714500000000015],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
