consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,color_high,color_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.7581,206.8494,1,[34.092700000001116],[34.092700000001116],"Because it is yellow, has wings and a curly tail.",206.8495,207.3496,0,0,0,0,1,T,Y,C,T_Y_C.png,training,1,1,6,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,S,C,27,6_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.353,246.5295,1,[36.19440000000037],[36.19440000000037],"Because it is blue, winged, and has a straight tail.",246.5295,247.0294,0,1,1,1,1,T,B,S,T_B_S.png,training,1,2,7,low,wing,color,tail,N,T,Y,B,L1,L2,I1,S,C,27,7_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0306,289.8125,1,[39.796700000001124],[39.796700000001124],"Because it is yellow, winged, and has a straight tail.",289.8127,290.3132,0,2,2,2,1,T,Y,S,T_Y_S.png,training,1,3,5,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,S,C,27,5_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.3169,349.4253,1,[56.126900000000376],[56.126900000000376],"Because it has no wings, even though it is blue and has a straight tail.",349.4254,349.9259,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,4,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,S,C,27,4_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.929,513.2348,1,[160.32270000000102],[160.3229000000003],"Because it has no wings, is not blue, and has a straight tail.",513.2349,513.7351,0,4,4,4,1,N,Y,S,N_Y_S.png,training,1,5,5,high,wing,color,tail,N,T,Y,B,H1,H2,I1,S,C,27,5_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.7363,618.4325,1,[101.71119999999928],[101.71119999999928],"Because it has no wings and its tail is not straight, and it's blue.",618.4326,618.9328,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,3,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,S,C,27,3_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.934,981.7126,1,[359.79390000000035],[359.79390000000035],It gets an extra pepper for having wings when curly-tailed and blue.,981.7127,982.2125,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,4,low,wing,color,tail,N,T,Y,B,L1,L2,I2,S,C,27,4_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.2137,1082.0564,1,[96.85790000000031],[96.85790000000031],"It gets two fewer peppers for having no wings, and one less pepper for having a curly tail when it is yellow.",1082.0565,1082.5565,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,4,high,wing,color,tail,N,T,Y,B,H1,H2,I2,S,C,27,4_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.5574,1172.4429,1,[86.90009999999961],[86.90019999999936],"I'm not sure, because there was a yellow, winged, curly-tailed sperk previously that ate 6 peppers, if I remember correctly.",1172.4429,1172.9436,0,8,8,8,1,T,Y,C,T_Y_C.png,training,2,9,5,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,S,C,27,5_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.9468,1248.4347,1,[72.50520000000097],[72.50520000000097],"Apparently yellow color earns it another pepper, since the blue sperk with no wings and a curly tail only ate 3 peppers.",1248.4348,1248.9347,0,9,9,9,1,N,Y,C,N_Y_C.png,training,2,10,4,high,wing,color,tail,N,T,Y,B,H1,H2,I2,S,C,27,4_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.9359,1303.7775,1,[51.856099999999515],[51.856099999999515],I don't know because previously there was a blue sperk with no wings and a straight tail and it only had 4 peppers. This is starting to look pretty random.,1303.7776,1304.2775,0,10,10,10,1,N,B,S,N_B_S.png,training,2,11,6,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,S,C,27,6_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.2788,1352.9652,1,[45.70110000000159],[45.70120000000111],"This must be totally random, because that's twice as many peppers as the last yellow sperk that had no wings and a straight tail.",1352.9653,1353.4658,0,11,11,11,1,N,Y,S,N_Y_S.png,training,2,12,10,high,wing,color,tail,N,T,Y,B,H1,H2,I1,S,C,27,10_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,027,2026-02-07_10h46.48.590,explain2,2025.1.1,Win32,59.52380952,695fd09f92e12cfd40771217,6984dbf77eae7ba9a4708224,69875e378f7390990d78fc64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.4677,1390.1455,1,[33.69260000000145],[33.69260000000145],It is random. The last sperk with the same characteristics had 4 peppers. ,1390.1458,1390.6443,0,12,12,12,1,T,B,C,T_B_C.png,training,2,13,2,low,wing,color,tail,N,T,Y,B,L1,L2,I2,S,C,27,2_food.png,"Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_Y_S.png","low,low,high,medium,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
