consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,50.94,50.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,50.941,67.744,1,[13.810000000000002],[13.810000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,67.745,84.647,1,[13.90900000000002],[13.90900000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,84.648,104.834,No,15.53,Yes,10.345,Yes,12.312,No,15.079,1,[4.673999999999978],[4.673999999999978],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,104.835,109.468,1,[1.63900000000001],[1.63900000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.469,114.454,Any of These,4.311,1,[0.6910000000000025],[0.6910000000000025],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.455,118.02,1,[0.5729999999999791],[0.5729999999999791],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.021,136.554,1,[15.539000000000016],[15.539000000000016],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.555,146.692,1,[7.139999999999986],[7.139999999999986],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.704,186.509,1,[36.81700000000001],[36.81700000000001],Flight is intensive and maybe allows for more larger grazing range,186.51,187.011,0,0,0,0,1,T,B,C,T_B_C.png,training,1,1,6,high,tail,wing,color,C,S,T,N,H2,I2,H1,Y,B,21,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png","high,low,low,medium,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,021,2026-02-07_08h38.30.907,explain2,2025.1.1,iPhone,45.45454545,6983b0761613da6f787c0f50,6984dbf77eae7ba9a4708224,69876a3cda549e06b53a9f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.016,197.419,1,[7.406999999999982],[7.406999999999982],yellow,197.419,197.913,0,1,1,1,1,T,Y,S,T_Y_S.png,training,1,2,8,medium,tail,wing,color,C,S,T,N,H2,I1,L1,Y,B,21,8_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png","high,low,low,medium,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
