consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,3.7976,3.7977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,3.798,112.7893,1,[105.98839999999852],[105.98839999999852],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,112.7896,121.1482,1,[5.366500000000002],[5.366500000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,121.1492,133.7646,Yes,5.6634,Yes,7.9466,Yes,6.8434,Yes,9.1217,1,[3.4999000000022136],[3.4999000000022136],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,133.7654,140.2644,1,[3.5001000000014812],[3.5001000000014812],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.2648,150.8472,Any of These,8.342,1,[7.966399999998515],[7.966399999998515],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.8474,198.8215,1,[46.007000000000005],[46.007000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.8218,206.2206,1,[4.399699999999257],[4.399699999999257],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.2208,213.6706,1,[4.449900000002231],[4.449900000002231],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.6921,352.6324,1,[135.94400000000002],[135.94400000000002],because it's yellow,352.6518,353.1287,0,0,0,0,1,N,Y,S,N_Y_S.png,training,1,1,6,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,T,N,116,6_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","high,low,medium,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.1312,367.757,1,[11.632300000000726],[11.632300000000726],because it has a curly tail,367.765,368.2559,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,4,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,T,N,116,4_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","high,low,medium,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2579,376.7901,1,[5.533100000001468],[5.533100000001468],because it has wings,376.7981,377.289,0,2,2,2,1,T,Y,C,T_Y_C.png,training,1,3,1,low,color,tail,wing,B,Y,S,C,I1,L1,L2,T,N,116,1_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","high,low,medium,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116,2026-02-07_10h57.24.553,explain2,2025.1.1,Linux x86_64,60.24096386,66b261f611f824ebd58ec228,6984dbf77eae7ba9a4708224,6987608ae2f2f335c0ca48fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.2912,448.4888,1,[69.24810000000156],[69.24810000000156],curly tail,448.4961,448.9869,0,3,3,3,1,N,Y,C,N_Y_C.png,training,1,4,3,low,color,tail,wing,B,Y,S,C,I2,L1,L2,T,N,116,3_food.png,"Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","high,low,medium,high,medium,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
