consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.4359,122.5661,1,[4.134199999999254],[4.134199999999254],THey are yellow,122.5663,123.0632,0,2,2,2,1,N,Y,C,N_Y_C.png,training,1,3,6,medium,wing,tail,color,T,N,C,S,L1,I2,H2,Y,B,165,6_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0684,130.757,1,[4.6910999999977605],[4.6910999999977605],They have wings,130.7574,131.2473,0,3,3,3,1,T,B,S,T_B_S.png,training,1,4,5,medium,wing,tail,color,T,N,C,S,H1,I1,L2,Y,B,165,5_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2559,138.0214,1,[3.7680000000000007],[3.7680000000000007],They have wings,138.0219,138.5155,0,4,4,4,1,T,B,C,T_B_C.png,training,1,5,7,high,wing,tail,color,T,N,C,S,H1,I1,H2,Y,B,165,7_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5236,142.8911,1,[1.389099999997768],[1.389099999997768],He is blue,142.8914,143.3826,0,5,5,5,1,N,B,S,N_B_S.png,training,1,6,5,low,wing,tail,color,T,N,C,S,L1,I1,L2,Y,B,165,5_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3887,147.621,1,[1.2335999999977503],[1.23369999999926],He is blue,147.6215,148.1168,0,6,6,6,1,N,B,C,N_B_C.png,training,1,7,3,medium,wing,tail,color,T,N,C,S,L1,I1,H2,Y,B,165,3_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.1231,154.8392,1,[3.732900000002246],[3.732900000002246],He is yellow with wings,154.8397,155.3347,0,7,7,7,1,T,Y,C,T_Y_C.png,training,1,8,9,high,wing,tail,color,T,N,C,S,H1,I2,H2,Y,B,165,9_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.3428,159.7236,1,[1.3836999999992656],[1.3836999999992656],He is blue,159.724,160.2191,0,8,8,8,1,N,B,C,N_B_C.png,training,2,9,7,medium,wing,tail,color,T,N,C,S,L1,I1,H2,Y,B,165,7_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.2256,166.2728,1,[3.050600000001481],[3.050600000001481],He is yellow with wings,166.273,166.7701,0,9,9,9,1,T,Y,S,T_Y_S.png,training,2,10,5,medium,wing,tail,color,T,N,C,S,H1,I2,L2,Y,B,165,5_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.7782,171.0756,1,[1.3001000000014926],[1.3001999999992506],He is yellow,171.076,171.5707,0,10,10,10,1,N,Y,C,N_Y_C.png,training,2,11,5,medium,wing,tail,color,T,N,C,S,L1,I2,H2,Y,B,165,5_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5785,178.076,1,[3.5191000000014867],[3.5191000000014867],He wasnt hungry,178.0762,178.5719,0,11,11,11,1,N,Y,S,N_Y_S.png,training,2,12,2,low,wing,tail,color,T,N,C,S,L1,I2,L2,Y,B,165,2_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.5795,185.0078,1,[3.4301999999992745],[3.4301999999992745],he is blue with wings,185.0082,185.5064,0,12,12,12,1,T,B,S,T_B_S.png,training,2,13,4,medium,wing,tail,color,T,N,C,S,H1,I1,L2,Y,B,165,4_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.5133,195.1678,1,[6.6736000000015],[6.673699999999258],he is yellow with wings,195.1681,195.6595,0,13,13,13,1,T,Y,C,T_Y_C.png,training,2,14,7,high,wing,tail,color,T,N,C,S,H1,I2,H2,Y,B,165,7_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.6661,199.8809,1,[1.2307000000029689],[1.2307000000029689],he is blue,199.8811,200.3722,0,14,14,14,1,N,B,S,N_B_S.png,training,2,15,1,low,wing,tail,color,T,N,C,S,L1,I1,L2,Y,B,165,1_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.381,205.2977,1,[1.9261999999992554],[1.9262999999970134],he is blue with wings,205.2979,205.7947,0,15,15,15,1,T,B,C,T_B_C.png,training,2,16,7,high,wing,tail,color,T,N,C,S,H1,I1,H2,Y,B,165,7_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.7992,209.5012,1,[0.7221999999992477],[0.7221999999992477],he is blue,209.5014,209.9947,0,16,16,16,1,N,B,C,N_B_C.png,training,3,17,4,medium,wing,tail,color,T,N,C,S,L1,I1,H2,Y,B,165,4_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,2026-02-09_15h22.43.232,explain2,2025.1.1,Win32,60.24096386,5dc474fd45b8f933f16d6241,698a01fc1939f7edb285162a,698a41e03012a46bdcf8e4df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.9997,217.6297,1,[4.630399999998559],[4.630399999998559],he is blue with wings,217.6301,218.1287,0,17,17,17,1,T,B,C,T_B_C.png,training,3,18,8,high,wing,tail,color,T,N,C,S,H1,I1,H2,Y,B,165,8_food.png,"Resources/N_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
