consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5439,75.5224,1,[0.9830000000000041],[0.9830000000000041],,75.5231,76.0205,0,0,0,0,1,T,B,S,T_B_S.png,training,1,1,4,high,tail,color,wing,S,C,B,Y,I1,H2,H1,N,T,122,4_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0251,81.4585,1,[2.445200000047663],[2.445200000047663],blue,81.4586,81.9583,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,6,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,N,T,122,6_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.961,86.1128,1,[1.1733999998569686],[1.1733999998569686],blue,86.113,86.6117,0,2,2,2,1,N,B,S,N_B_S.png,training,1,3,6,high,tail,color,wing,S,C,B,Y,I2,H2,H1,N,T,122,6_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6162,98.3808,1,[8.767099999904644],[8.767099999904644],color,98.3809,98.8784,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,3,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,N,T,122,3_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8811,107.1478,1,[5.275599999904614],[5.275599999904614],wings,107.1481,107.6441,0,4,4,4,1,T,Y,C,T_Y_C.png,training,1,5,1,low,tail,color,wing,S,C,B,Y,I1,L2,L1,N,T,122,1_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6469,115.7045,1,[5.066800000190739],[5.066800000190739],color,115.7046,116.2034,0,5,5,5,1,T,B,C,T_B_C.png,training,1,6,6,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,N,T,122,6_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2069,121.5598,1,[2.355400000095358],[2.355400000095358],color,121.56,122.0535,0,6,6,6,1,T,Y,S,T_Y_S.png,training,1,7,4,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,122,4_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0569,125.63,1,[0.5829999999999984],[0.5829999999999984],color,125.6302,126.1208,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,3,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,122,3_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.1243,129.6209,1,[0.4992000000476935],[0.4992000000476935],color,129.621,130.1197,0,8,8,8,1,T,B,S,T_B_S.png,training,2,9,6,high,tail,color,wing,S,C,B,Y,I1,H2,H1,N,T,122,6_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1237,133.904,1,[0.7827000000476971],[0.7827000000476971],color,133.904,134.4029,0,9,9,9,1,N,B,S,N_B_S.png,training,2,10,6,high,tail,color,wing,S,C,B,Y,I2,H2,H1,N,T,122,6_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.4079,137.8211,1,[0.41709999990462165],[0.41709999990462165],color,137.8212,138.3195,0,10,10,10,1,N,Y,S,N_Y_S.png,training,2,11,4,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,N,T,122,4_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3238,141.7373,1,[0.41730000019074964],[0.41730000019074964],color,141.7375,142.2365,0,11,11,11,1,N,B,C,N_B_C.png,training,2,12,5,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,N,T,122,5_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.2403,145.6377,1,[0.3999000000953572],[0.3999000000953572],color,145.6379,146.1363,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,4,low,tail,color,wing,S,C,B,Y,I1,L2,L1,N,T,122,4_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.1411,149.4701,1,[0.3327000000476801],[0.3327000000476801],color,149.4702,149.9691,0,13,13,13,1,T,Y,S,T_Y_S.png,training,2,14,5,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,122,5_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.972,153.4869,1,[0.5169999999999959],[0.5169999999999959],color,153.4869,153.9857,0,14,14,14,1,T,B,C,T_B_C.png,training,2,15,5,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,N,T,122,5_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.9898,157.2462,1,[0.26550000000000296],[0.26550000000000296],color,157.2462,157.7441,0,15,15,15,1,N,Y,C,N_Y_C.png,training,2,16,3,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,122,3_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.7469,161.0538,1,[0.3163999998569409],[0.3163999998569409],color,161.054,161.5527,0,16,16,16,1,N,Y,C,N_Y_C.png,training,3,17,6,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,122,6_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.5574,165.1882,1,[0.6328999998569316],[0.6328999998569316],color,165.1884,165.6941,0,17,17,17,1,T,B,S,T_B_S.png,training,3,18,7,high,tail,color,wing,S,C,B,Y,I1,H2,H1,N,T,122,7_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122,2026-02-07_10h20.00.347,explain2,2025.1.1,Win32,60.60606061,5623f6afed6e5a000bc7f219,6984dbf77eae7ba9a4708224,698765d42ddf549f111a4b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.6983,169.3033,1,[0.6167999999523488],[0.6167999999523488],color,169.3034,169.8024,0,18,18,18,1,T,B,C,T_B_C.png,training,3,19,5,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,N,T,122,5_food.png,"Resources/N_Y_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","low,high,low,high,medium,medium,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
