consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,3.6375,3.6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,3.6377,18.289,1,[11.667300000000743],[11.667300000000743],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,18.2892,31.9891,1,[10.700499999999998],[10.700599999999632],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,31.9901,43.3935,Yes,6.7913,Yes,9.003,Yes,7.9912,No,10.6471,1,[0.7713000000007497],[0.7713000000007497],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,43.3943,49.6723,1,[3.283300000000736],[3.283300000000736],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6728,54.6068,Any of These,4.3247,1,[0.6179000000003754],[0.6179000000003754],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6071,58.4895,1,[0.8835999999996176],[0.8835999999996176],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4897,69.2727,1,[7.783600000001485],[7.783600000001485],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2728,75.7769,1,[3.504000000000005],[3.504000000000005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7842,92.7622,1,[13.988699999999241],[13.988699999999241],Because it has wings and a tail.,92.7625,93.2565,0,0,0,0,1,T,B,S,T_B_S.png,training,1,1,4,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,195,4_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png","high,medium,medium,low,medium,high,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2582,111.9288,1,[15.671599999999643],[15.671599999999643],"Because it has wings, a tail, and is blue.",111.9289,112.4235,0,1,1,1,1,T,B,C,T_B_C.png,training,1,2,4,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,195,4_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png","high,medium,medium,low,medium,high,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.4254,130.9621,1,[15.538099999999645],[15.538099999999645],"Because it has wings, a tail, and is yellow.",130.9622,131.4569,0,2,2,2,1,T,Y,S,T_Y_S.png,training,1,3,7,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,195,7_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png","high,medium,medium,low,medium,high,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.4586,146.0294,1,[11.571099999999632],[11.571099999999632],Because it has just a tail and is blue.,146.0295,146.5241,0,3,3,3,1,N,B,C,N_B_C.png,training,1,4,3,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,195,3_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png","high,medium,medium,low,medium,high,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,2026-02-07_11h05.04.618,explain2,2025.1.1,Win32,60.24096386,6648c20d6429196c77d342d9,6984dbf77eae7ba9a4708224,6987628532dc8d8fdd73de98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5267,171.7459,1,[22.22079999999889],[22.22079999999889],Because it has a tail and yellow sperks seem to eat more.,171.746,172.2411,0,4,4,4,1,N,Y,C,N_Y_C.png,training,1,5,8,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,195,8_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_C.png","high,medium,medium,low,medium,high,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
