consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.109,353.893,1,[82.791],[82.791],"Blue and winged sperks both eat more than other, combining those traits they eat twice as much ",353.893,354.39,0,3,3,3,1,T,B,S,T_B_S.png,training,1,4,7,high,tail,color,wing,S,C,B,Y,I2,H2,H1,N,T,164,7_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.394,451.387,1,[94.00200000000001],[94.00200000000001],The straight tail makes sperks slightly more hungry than their curt tailed companions ,451.388,451.886,0,4,4,4,1,N,Y,S,N_Y_S.png,training,1,5,4,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,164,4_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.89,496.452,1,[41.57000000000011],[41.57000000000011],Yellow plus curl is an appetite suppressant ,496.452,496.949,0,5,5,5,1,T,Y,C,T_Y_C.png,training,1,6,2,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,164,2_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.952,531.812,1,[31.867000000000075],[31.867000000000075],"Blue winged sperks eat a lot, but the curly tail subtracts some appetite ",531.813,532.311,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,5,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,N,T,164,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.315,568.688,1,[33.38099999999997],[33.38099999999997],Blue straight tailed sperks have the strongest appetite ,568.688,569.186,0,7,7,7,1,N,B,S,N_B_S.png,training,1,8,7,high,tail,color,wing,S,C,B,Y,I1,H2,H1,N,T,164,7_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.19,618.545,1,[46.36299999999994],[46.36299999999994],"Curly tailed and winged sperks require the least food, regardless of color ",618.546,619.043,0,8,8,8,1,T,B,C,T_B_C.png,training,2,9,2,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,N,T,164,2_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.046,644.272,1,[22.233999999999924],[22.233999999999924],Blue winged straight tailed sperks always eat the most ,644.273,644.77,0,9,9,9,1,T,B,S,T_B_S.png,training,2,10,7,high,tail,color,wing,S,C,B,Y,I2,H2,H1,N,T,164,7_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.774,689.267,1,[41.50199999999995],[41.50199999999995],I suppose he was just very hungry that day. Similar sperks were observed eating much less,689.268,689.765,0,10,10,10,1,N,B,C,N_B_C.png,training,2,11,7,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,N,T,164,7_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.768,717.64,1,[24.875],[24.875],He was particularly hungry. Some days he may eat less,717.641,718.139,0,11,11,11,1,N,Y,C,N_Y_C.png,training,2,12,5,low,tail,color,wing,S,C,B,Y,I1,L2,L1,N,T,164,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.142,750.289,1,[29.153999999999996],[29.153999999999996],His appetite was merely lower this day ,750.289,750.788,0,12,12,12,1,T,Y,S,T_Y_S.png,training,2,13,3,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,N,T,164,3_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.791,790.991,1,[37.20799999999997],[37.20799999999997],Other blue non-winged straight-tailed sperks were also very hungry ,790.992,791.49,0,13,13,13,1,N,B,S,N_B_S.png,training,2,14,7,high,tail,color,wing,S,C,B,Y,I1,H2,H1,N,T,164,7_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.493,830.298,1,[35.81200000000001],[35.81200000000001],I’m starting to think that a sperks physical traits aren’t related to their intake. He was just not very hungry ,830.299,830.797,0,14,14,14,1,T,Y,C,T_Y_C.png,training,2,15,3,low,tail,color,wing,S,C,B,Y,I2,L2,L1,N,T,164,3_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.801,865.244,1,[31.451000000000022],[31.451000000000022],This same type of sperk has eaten substantially less in the past. He wasn’t hungry today ,865.245,865.742,0,15,15,15,1,N,Y,S,N_Y_S.png,training,2,16,7,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,164,7_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.745,888.991,1,[20.253000000000043],[20.253000000000043],Appetite was above average today. Nothing todo with other traits,888.992,889.49,0,16,16,16,1,N,Y,S,N_Y_S.png,training,3,17,5,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,N,T,164,5_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-02-07_11h23.47.677,explain2,2025.1.1,iPhone,47.61904762,6544580d8565fa7cf3ef97a6,6984dbf77eae7ba9a4708224,698766ea805a0442655db8a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.494,919.678,1,[27.192999999999984],[27.192999999999984],"Although, blue non-winged curly-tailed sperks tend to eat a solid amount ",919.678,920.177,0,17,17,17,1,N,B,C,N_B_C.png,training,3,18,6,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,N,T,164,6_food.png,"Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","high,medium,medium,high,low,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
