consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,8.8732,8.8732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,8.8735,147.2922,1,[135.41840000009537],[135.41840000009537],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,147.2924,207.9154,1,[57.62730000019076],[57.62730000019076],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,207.9167,218.3885,Yes,8.0471,Yes,3.1102,Yes,7.0482,No,8.6024,1,[1.881399999856967],[1.881399999856967],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,218.3902,222.4679,1,[1.0826000001430884],[1.0826000001430884],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.4684,226.1977,Any of These,2.8097,1,[0.9327000000477028],[0.9327000000477028],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.198,230.0437,1,[0.8492999999522794],[0.8492999999522794],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0441,239.4512,1,[6.410199999809265],[6.410199999809265],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.4514,244.8959,1,[2.447800000190739],[2.447800000190739],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.9026,315.7455,1,[67.85069999980931],[67.85069999980931],It ate this amount because it is yellow and has a straight tail. ,315.7459,316.2433,0,0,0,0,1,N,Y,S,N_Y_S.png,training,1,1,5,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,T,N,30,5_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png","low,medium,medium,high,low,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,030,2026-02-07_09h46.53.088,explain2,2025.1.1,Win32,59.52380952,5a9ac3061eda410001366658,6984dbf77eae7ba9a4708224,69875e3e79b69c47ac801cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.2465,345.1161,1,[25.87490000009541],[25.87490000009541],This sperk ate that amount of food because it is blue and has a curly tail. ,345.1168,345.6142,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,4,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,T,N,30,4_food.png,"Resources/N_Y_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png","low,medium,medium,high,low,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
