consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,56.4368,56.4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,56.4383,140.1526,1,[80.72350000000002],[80.72350000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,140.1536,162.6821,1,[19.53020000004767],[19.53020000004767],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,162.6838,172.2812,Yes,7.3971,Yes,8.2707,Yes,4.4382,No,6.254,1,[1.3332000000476967],[1.3332000000476967],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,172.2831,188.5299,1,[13.248700000047677],[13.248700000047677],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.531,201.9942,Any of These,12.6886,1,[0.7833999998569539],[0.7833999998569539],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.9947,205.9432,1,[0.9498000001907201],[0.9498000001907201],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.9433,220.5092,1,[11.565500000000014],[11.565500000000014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5097,236.9228,1,[13.414599999904624],[13.414599999904624],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.9325,287.5348,1,[47.610199999809254],[47.610199999809254],Because it has wings and straight tail.,287.535,288.0336,0,0,0,0,1,T,Y,S,T_Y_S.png,training,1,1,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,183,5_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png","medium,medium,high,medium,low,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0396,320.713,1,[29.67919999980927],[29.67919999980927],Because it is blue with a straight tail.,320.7134,321.2121,0,1,1,1,1,N,B,S,N_B_S.png,training,1,2,7,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,183,7_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png","medium,medium,high,medium,low,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.2172,358.1905,1,[33.978700000047695],[33.978700000047695],Because it is blue with wings and a straight tail.,358.1907,358.6902,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,2,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,183,2_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png","medium,medium,high,medium,low,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.6931,402.4691,1,[40.77779999995232],[40.77779999995232],Because it is yellow with a curled tail.,402.4693,402.9682,0,3,3,3,1,N,Y,C,N_Y_C.png,training,1,4,7,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,183,7_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png","medium,medium,high,medium,low,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,2026-02-07_10h58.13.280,explain2,2025.1.1,Win32,60.60606061,6963e4dc591f0598008c7e94,6984dbf77eae7ba9a4708224,69876eed50c8c930ced50d32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.9732,435.8645,1,[29.895799999952317],[29.895799999952317],Because it is yellow with a straight tail.,435.8648,436.3636,0,4,4,4,1,N,Y,S,N_Y_S.png,training,1,5,7,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,183,7_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_Y_S.png","medium,medium,high,medium,low,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
