consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,11.126,11.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,11.128,25.16,1,[11.045000000000002],[11.045000000000002],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,25.16,36.747,1,[8.594999999999999],[8.594999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,36.754,60.497,Yes,8.093,Yes,15.522,Yes,10.732,No,23.034,1,[0.7270000000000039],[0.7270000000000039],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,60.503,64.868,1,[1.3769999999999953],[1.3769999999999953],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.869,70.162,Any of These,4.096,1,[1.213000000000008],[1.213000000000008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.162,73.961,1,[0.8089999999999975],[0.8089999999999975],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.961,85.901,1,[8.947000000000003],[8.947000000000003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.902,99.786,1,[10.893999999999977],[10.893999999999977],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.803,143.682,1,[40.87299999999999],[40.87299999999999],The sperk only had that amount of food available.,143.684,144.181,0,0,0,0,1,T,Y,S,T_Y_S.png,training,1,1,4,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,22,4_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.188,157.273,1,[10.104000000000013],[10.104000000000013],The sperm was less hungry than before.,157.274,157.763,0,1,1,1,1,T,Y,C,T_Y_C.png,training,1,2,2,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,22,2_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.768,180.576,1,[19.825000000000017],[19.825000000000017],The sperks that walk on 4 legs need more food. ,180.577,181.067,0,2,2,2,1,N,Y,C,N_Y_C.png,training,1,3,5,low,color,tail,wing,B,Y,S,C,I1,L1,L2,N,T,22,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,022,2026-02-07_10h46.29.821,explain2,2025.1.1,iPhone,111.1111111,6986100ef86f8108639726a8,6984dbf77eae7ba9a4708224,69875e2b57bcf2a46608a598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.071,195.78,1,[11.725999999999999],[11.725999999999999],It also has 4 legs so it needs 5 peppers.,195.781,196.27,0,3,3,3,1,N,B,C,N_B_C.png,training,1,4,5,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,22,5_food.png,"Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/T_B_S.png,Resources/N_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
