consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.7699,663.1365,1,[6.3670000000000755],[6.3670000000000755],Because that's how many chili peppers the sperk could find when searching.,663.141,663.636,0,10,10,10,1,N,B,S,N_B_S.png,training,2,11,6,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,179,6_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.6376,668.204,1,[1.566800000011881],[1.566800000011881],Because that's how many chili peppers the sperk could find when searching.,668.2072,668.7032,0,11,11,11,1,N,Y,S,N_Y_S.png,training,2,12,9,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,179,9_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.7044,672.9605,1,[1.2728000000120119],[1.2728000000120119],Because that's how many chili peppers the sperk could find when searching.,672.9639,673.4534,0,12,12,12,1,T,Y,S,T_Y_S.png,training,2,13,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,179,5_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.4551,677.4879,1,[1.0500999999642318],[1.0500999999642318],Because that's how many chili peppers the sperk could find when searching.,677.491,677.9875,0,13,13,13,1,N,Y,C,N_Y_C.png,training,2,14,5,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,179,5_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.9887,681.7385,1,[0.7498000000118736],[0.7498000000118736],Because that's how many chili peppers the sperk could find when searching.,681.7425,682.2375,0,14,14,14,1,T,B,C,T_B_C.png,training,2,15,1,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,179,1_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.2391,685.8054,1,[0.5831999999879827],[0.5831999999879827],Because that's how many chili peppers the sperk could find when searching.,685.8091,686.3051,0,15,15,15,1,T,B,S,T_B_S.png,training,2,16,2,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,179,2_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.3074,690.5391,1,[1.2329999999999472],[1.2329999999999472],Because that's how many chili peppers the sperk could find when searching.,690.5428,691.0385,0,16,16,16,1,T,B,S,T_B_S.png,training,3,17,6,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,179,6_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.04,695.1732,1,[1.1333999999760636],[1.1333999999760636],Because that's how many chili peppers the sperk could find when searching.,695.1774,695.6726,0,17,17,17,1,T,Y,S,T_Y_S.png,training,3,18,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,179,6_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.6755,699.09,1,[0.4163999999761927],[0.4163999999761927],Because that's how many chili peppers the sperk could find when searching.,699.0938,699.5896,0,18,18,18,1,N,B,C,N_B_C.png,training,3,19,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,179,4_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.5919,703.1404,1,[0.55030000001193],[0.55030000001193],Because that's how many chili peppers the sperk could find when searching.,703.1441,703.64,0,19,19,19,1,N,B,S,N_B_S.png,training,3,20,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,179,4_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6424,707.274,1,[0.6331999999881646],[0.6331999999881646],Because that's how many chili peppers the sperk could find when searching.,707.2773,707.7735,0,20,20,20,1,N,Y,S,N_Y_S.png,training,3,21,7,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,179,7_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.7761,711.3077,1,[0.5331000000238646],[0.5331000000238646],Because that's how many chili peppers the sperk could find when searching.,711.3108,711.8073,0,21,21,21,1,T,B,C,T_B_C.png,training,3,22,1,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,179,1_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8096,715.408,1,[0.5998999999761736],[0.5998999999761736],Because that's how many chili peppers the sperk could find when searching.,715.4112,715.9073,0,22,22,22,1,T,Y,C,T_Y_C.png,training,3,23,4,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,179,4_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.9088,719.3598,1,[0.4504000000357564],[0.45049999999991996],Because that's how many chili peppers the sperk could find when searching.,719.3646,719.8577,0,23,23,23,1,N,Y,C,N_Y_C.png,training,3,24,7,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,179,7_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.8581,726.3419,1,[3.5000999999642772],[3.5001999999881264],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,S,N_Y_S.png,training,1,1,7,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,179,7_food.png,"Resources/T_B_S.png,Resources/N_B_C.png,Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_C.png","low,medium,medium,high,low,medium,medium,high",,,,,,726.3566,758.795,"[4,4,4,4,4,4,4,4]",1,[1.0168000000119264],[1.0168000000119264],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.7966,764.2621,,,No,4.3739,,,1,[1.1001000000238719],[1.1001000000238719],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.2636,766.2954,,,No,1.4124,,,1,[0.6330999999642017],[0.6330999999642017],0,1,1,2,1,wing,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the WINGS or PAWS of sperks,Did wings or paws matter to how much food sperks ate?,"Wings, Paws",,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.297,768.0957,,,No,1.1579,,,1,[0.6499999999999773],[0.6499999999999773],0,2,2,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did tail shape matter to how much food sperks ate?,"Curly, Straight",,,,,,,,,,,,,,,,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0959,773.0962,0,[],[],0,[],[],1,[3.0002000000476983],[3.0002000000476983],0,[],[],,,,,,,
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0964,778.0139,,1,[3.917100000023879],[3.917100000023879],
,179,2026-02-07_09h03.52.552,explain2,2025.1.1,MacIntel,59.88023952,6962de0ddc2b5696deebfdcc,6984dbf77eae7ba9a4708224,6987622f974fcd48220e6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
