consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.9512,175.356,1,[6.410100000023846],[6.410200000047695],yellow round with tail,175.3561,175.8551,0,10,10,10,1,T,Y,C,T_Y_C.png,training,2,11,8,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,4,8_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.8578,185.8953,1,[7.04229999995232],[7.04229999995232],round no tail yellow sperk,185.8954,186.3946,0,11,11,11,1,N,Y,C,N_Y_C.png,training,2,12,4,medium,shape,color,tail,S,C,Y,B,I1,H2,L1,N,T,4,4_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.3972,193.305,1,[3.9121999999284753],[3.9121999999284753],blue square,193.3051,193.8044,0,12,12,12,1,N,B,S,N_B_S.png,training,2,13,4,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,4,4_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.8071,201.5804,1,[4.77800000000002],[4.778100000023841],blue with tail,201.5806,202.0838,0,13,13,13,1,T,B,S,T_B_S.png,training,2,14,3,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,4,3_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0863,209.4892,1,[4.411699999928487],[4.411699999928487],yellow square no tail,209.4893,209.9883,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,8,high,shape,color,tail,S,C,Y,B,I1,H2,H1,N,T,4,8_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.9905,214.2017,1,[1.2150000000000034],[1.2150000000000034],blue,214.2018,214.7004,0,15,15,15,1,T,B,C,T_B_C.png,training,2,16,3,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,4,3_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.7036,221.2785,1,[3.579600000023845],[3.579600000023845],blue no tail,221.2785,221.7768,0,16,16,16,1,N,B,C,N_B_C.png,training,3,17,5,low,shape,color,tail,S,C,Y,B,I1,L2,L1,N,T,4,5_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.7795,226.1729,1,[1.3982000000476944],[1.3982000000476944],square tail,226.173,226.6723,0,17,17,17,1,T,Y,S,T_Y_S.png,training,3,18,5,high,shape,color,tail,S,C,Y,B,I2,H2,H1,N,T,4,5_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.6752,231.8008,1,[2.130600000023861],[2.130600000023861],yellow round,231.801,232.3004,0,18,18,18,1,N,Y,C,N_Y_C.png,training,3,19,6,medium,shape,color,tail,S,C,Y,B,I1,H2,L1,N,T,4,6_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.3033,237.029,1,[1.7314999999999827],[1.7314999999999827],blue tail,237.029,237.5283,0,19,19,19,1,T,B,S,T_B_S.png,training,3,20,6,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,4,6_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5305,243.8274,1,[3.3136000000238255],[3.3136000000238255],blue round tail,243.8274,244.3213,0,20,20,20,1,T,B,C,T_B_C.png,training,3,21,4,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,4,4_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.3246,248.7221,1,[1.4188999999761336],[1.4188999999761336],yellow,248.7222,249.2204,0,21,21,21,1,T,Y,C,T_Y_C.png,training,3,22,4,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,4,4_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.2233,254.8116,1,[2.596800000071539],[2.596800000071539],square,254.8117,255.3105,0,22,22,22,1,N,Y,S,N_Y_S.png,training,3,23,8,high,shape,color,tail,S,C,Y,B,I1,H2,H1,N,T,4,8_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.3132,259.2403,1,[0.9318999999761672],[0.9318999999761672],square,259.2404,259.7396,0,23,23,23,1,N,B,S,N_B_S.png,training,3,24,5,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,4,5_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.7405,263.5422,1,[0.8118999999761627],[0.8118999999761627],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,B,C,T_B_C.png,training,1,1,3,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,4,3_food.png,"Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/T_Y_C.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png","medium,high,low,medium,medium,low,high,medium",,,,,,263.5776,302.4441,"[4,7,5,6,6,3,5,3]",1,[0.941799999952309],[0.941799999952309],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4476,308.5593,,,No,5.1172,,,1,[0.9992999999523136],[0.9992999999523136],0,0,0,0,1,color,Did the COLOR change?,Now you will answer some questions about what you have learned. With respect to the COLOR of sperks,Did color matter to how much food sperks ate?,"Blue, Yellow",,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.5638,311.7083,,,No,2.456,,,1,[0.6995000000000005],[0.6995000000000005],0,1,1,2,1,shape,Did the SHAPE change?,Now you will answer some questions about what you have learned. With respect to the SHAPE of sperks,Did shape matter to how much food sperks ate?,"Square, Circular",,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.712,313.7582,,,No,1.4084,,,1,[0.6511000000238596],[0.6511000000238596],0,2,2,1,1,tail,Did the TAIL change?,Now you will answer some questions about what you have learned. With respect to the TAIL of sperks,Did having a tail matter to how much food sperks ate?,"Having a Tail, Having no Tail",,,,,,,,,,,,,,,,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.7591,320.1505,0,[],[],0,[],[],1,[4.393399999976168],[4.393399999976168],0,[],[],,,,,,,
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.1509,387.5989,I take a lot of surveys and this one had a lot of unique elements. the task seemed hard because there was no true reason why they ate that amount so I gave up trying to figre it out.,1,[64.45310000002382],[64.45310000002382],
,004,2026-01-06_12h39.07.288,explain2,2025.1.1,Win32,60.97560976,6943448de0ba4e96ec5a82d7,695d37637781e687b2ea1995,695d483ce10e376f11d31549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,complete
