consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,shape_high,shape_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.832,137.073,1,[35.25],[35.25],I do not have enough information to make an informed explanation.,137.073,137.566,0,0,0,0,1,T,Y,C,T_Y_C.png,training,1,1,9,high,color,shape,tail,Y,B,C,S,I1,H1,H2,N,T,6,9_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.57,169.916,1,[29.349000000000018],[29.349000000000018],It would seem that it could be either the square body of lack of tail that makes this Sperk eat less than the previous one.,169.916,170.415,0,1,1,1,1,N,Y,S,N_Y_S.png,training,1,2,6,medium,color,shape,tail,Y,B,C,S,I2,H1,L2,N,T,6,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.417,198.265,1,[24.866000000000014],[24.866000000000014],It would seem that the blue color makes this Sperk eat less than the previous two.,198.266,198.765,0,2,2,2,1,N,B,S,N_B_S.png,training,1,3,4,low,color,shape,tail,Y,B,C,S,I2,L1,L2,N,T,6,4_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.768,244.682,1,[42.91699999999997],[42.91699999999997],It seems that it is the yellow color and the square body that make the Sperk eat this much.,244.682,245.182,0,3,3,3,1,T,Y,S,T_Y_S.png,training,1,4,6,medium,color,shape,tail,Y,B,C,S,I1,H1,L2,N,T,6,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.184,306.684,1,[58.51800000000003],[58.51800000000003],It must be the color and the presence of the tail that makes this Sperk eat less.,306.684,307.183,0,4,4,4,1,T,B,S,T_B_S.png,training,1,5,2,low,color,shape,tail,Y,B,C,S,I1,L1,L2,N,T,6,2_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.185,329.899,1,[19.733000000000004],[19.733000000000004],The round body makes this spark eat more.,329.899,330.398,0,5,5,5,1,T,B,C,T_B_C.png,training,1,6,7,medium,color,shape,tail,Y,B,C,S,I1,L1,H2,N,T,6,7_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.4,359.398,1,[26.01600000000002],[26.01600000000002],Because this Sperk does not have a tail it eats slightly less than this tailed counterparts.,359.399,359.899,0,6,6,6,1,N,Y,C,N_Y_C.png,training,1,7,8,high,color,shape,tail,Y,B,C,S,I2,H1,H2,N,T,6,8_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.9,391.499,1,[28.616999999999962],[28.616999999999962],The lack of a tail causes this sperk to eat less.,391.499,391.998,0,7,7,7,1,N,B,C,N_B_C.png,training,1,8,3,medium,color,shape,tail,Y,B,C,S,I2,L1,H2,N,T,6,3_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.999,416.199,1,[21.216999999999985],[21.216999999999985],This Sperk must have been extra hungry this day.,416.199,416.698,0,8,8,8,1,N,B,C,N_B_C.png,training,2,9,8,medium,color,shape,tail,Y,B,C,S,I2,L1,H2,N,T,6,8_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.7,440.65,1,[20.966999999999985],[20.966999999999985],This is consistent with this type of Sperk's eating habits.,440.651,441.148,0,9,9,9,1,N,Y,S,N_Y_S.png,training,2,10,6,medium,color,shape,tail,Y,B,C,S,I2,H1,L2,N,T,6,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.152,457.549,1,[13.399999999999977],[13.399999999999977],This Sperk is a little less hungry today.,457.55,458.048,0,10,10,10,1,T,Y,S,T_Y_S.png,training,2,11,4,medium,color,shape,tail,Y,B,C,S,I1,H1,L2,N,T,6,4_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.051,479.432,1,[18.399999999999977],[18.399999999999977],This is similar to what this Sperk normally eats.,479.433,479.932,0,11,11,11,1,T,B,C,T_B_C.png,training,2,12,5,medium,color,shape,tail,Y,B,C,S,I1,L1,H2,N,T,6,5_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.933,512.782,1,[29.86700000000002],[29.86700000000002],This is less than I would expect this Sperk to eat.  ,512.783,513.281,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,4,high,color,shape,tail,Y,B,C,S,I1,H1,H2,N,T,6,4_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.284,545.832,1,[29.551000000000045],[29.551000000000045],This is a similar amount to what this kind of Sperk typically eats.,545.833,546.332,0,13,13,13,1,N,Y,C,N_Y_C.png,training,2,14,7,high,color,shape,tail,Y,B,C,S,I2,H1,H2,N,T,6,7_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.335,574.965,1,[25.649999999999977],[25.649999999999977],This is a similar amount to what this type of Sperk typically eats.,574.966,575.465,0,14,14,14,1,T,B,S,T_B_S.png,training,2,15,2,low,color,shape,tail,Y,B,C,S,I1,L1,L2,N,T,6,2_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.468,605.716,1,[27.252000000000066],[27.252000000000066],"This is close to the normal amount this type of Sperk eats, although slightly less.",605.717,606.214,0,15,15,15,1,N,B,S,N_B_S.png,training,2,16,3,low,color,shape,tail,Y,B,C,S,I2,L1,L2,N,T,6,3_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.218,638.615,1,[29.416000000000054],[29.416000000000054],This is higher than I would expect this Sperk to eat.  I guess it is hungry today.,638.616,639.115,0,16,16,16,1,N,B,C,N_B_C.png,training,3,17,6,medium,color,shape,tail,Y,B,C,S,I2,L1,H2,N,T,6,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-01-06_12h38.23.727,explain2,2025.1.1,MacIntel,58.82352941,61532109e21fff7c56edc8b6,695d37637781e687b2ea1995,695d48739bf9991f5214abf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.117,663.432,1,[21.318000000000097],[21.318000000000097],This is about average for this type of Sperk.,663.433,663.932,0,17,17,17,1,T,Y,S,T_Y_S.png,training,3,18,5,medium,color,shape,tail,Y,B,C,S,I1,H1,L2,N,T,6,5_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png","medium,high,high,low,medium,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
