consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,shape_high,shape_low,color_high,color_low,tail_rel,color_rel,shape_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3919,164.0092,1,[64.62010000038147],[64.62010000038147],"It could be because they are round, because they have a tail and because they are yellow, but not entirely sure.",164.0098,164.5073,0,0,0,0,1,T,Y,C,T_Y_C.png,training,1,1,5,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,19,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.5123,205.9356,1,[38.42919999980924],[38.42919999980924],"Don't know yet, could be because of tail, shape or color.",205.9358,206.4327,0,1,1,1,1,T,B,S,T_B_S.png,training,1,2,5,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,19,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.437,236.9881,1,[27.55630000019073],[27.55630000019073],Not sure yet.,236.9884,237.4854,0,2,2,2,1,T,Y,S,T_Y_S.png,training,1,3,7,high,shape,color,tail,S,C,Y,B,I2,H2,H1,N,T,19,7_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4889,280.2787,1,[39.79409999990463],[39.79409999990463],"Not sure yet, maybe because they have no tail",280.2789,280.7765,0,3,3,3,1,N,B,C,N_B_C.png,training,1,4,2,low,shape,color,tail,S,C,Y,B,I1,L2,L1,N,T,19,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7801,305.3049,1,[21.528900000095348],[21.528900000095348],"Not sure, maybe because they have no tail",305.3051,305.8019,0,4,4,4,1,N,B,S,N_B_S.png,training,1,5,2,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,19,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.806,330.8631,1,[22.061900000095363],[22.061900000095363],Not sure yet.,330.8634,331.3602,0,5,5,5,1,N,Y,S,N_Y_S.png,training,1,6,8,high,shape,color,tail,S,C,Y,B,I1,H2,H1,N,T,19,8_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.3645,350.8768,1,[16.517199999809293],[16.517400000095392],Not sure yet,350.8769,351.3744,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,3,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,19,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.3786,396.2495,1,[41.875800000190736],[41.875900000095385],"Not sure, might be because they are yellow with no tail",396.2497,396.7465,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,6,medium,shape,color,tail,S,C,Y,B,I1,H2,L1,N,T,19,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.7502,418.8602,1,[19.11469999980926],[19.11469999980926],not sure yet,418.8604,419.3575,0,8,8,8,1,N,Y,S,N_Y_S.png,training,2,9,5,high,shape,color,tail,S,C,Y,B,I1,H2,H1,N,T,19,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.3619,480.8996,1,[58.54270000028606],[58.54270000028606],"not sure, might be because they are blue with no tail",480.8998,481.3968,0,9,9,9,1,N,B,C,N_B_C.png,training,2,10,2,low,shape,color,tail,S,C,Y,B,I1,L2,L1,N,T,19,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.4006,546.7023,1,[62.305499999999995],[62.305499999999995],it might be because they are blue,546.7025,547.1987,0,10,10,10,1,T,B,C,T_B_C.png,training,2,11,2,low,shape,color,tail,S,C,Y,B,I2,L2,L1,N,T,19,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.2021,605.1942,1,[54.99589999961847],[54.99589999961847],not sure,605.1943,605.6922,0,11,11,11,1,N,Y,C,N_Y_C.png,training,2,12,5,medium,shape,color,tail,S,C,Y,B,I1,H2,L1,N,T,19,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6961,645.1556,1,[36.46390000009535],[36.46390000009535],might be because they are blue with a tail,645.1558,645.6532,0,12,12,12,1,T,B,S,T_B_S.png,training,2,13,3,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,19,3_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6578,694.4075,1,[45.755299999713884],[45.755299999713884],maybe because they are round and yellow,694.4078,694.9046,0,13,13,13,1,T,Y,C,T_Y_C.png,training,2,14,2,medium,shape,color,tail,S,C,Y,B,I2,H2,L1,N,T,19,2_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9089,719.3329,1,[21.428999999999974],[21.429099999904565],don't know yet,719.333,719.8302,0,14,14,14,1,N,B,S,N_B_S.png,training,2,15,4,medium,shape,color,tail,S,C,Y,B,I1,L2,H1,N,T,19,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.8343,751.7003,1,[28.871599999904674],[28.871599999904674],don't know yet,751.7005,752.1984,0,15,15,15,1,T,Y,S,T_Y_S.png,training,2,16,6,high,shape,color,tail,S,C,Y,B,I2,H2,H1,N,T,19,6_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.203,801.4692,1,[46.27130000019076],[46.27130000019076],don't know yet,801.4695,801.9661,0,16,16,16,1,T,B,S,T_B_S.png,training,3,17,5,medium,shape,color,tail,S,C,Y,B,I2,L2,H1,N,T,19,5_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,019,2026-01-06_11h48.36.063,explain2,2025.1.1,Linux x86_64,60.60606061,63f564152b3caf8fc0a69dcf,695d37637781e687b2ea1995,695d4adb434ae54222592965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.969,833.8203,1,[28.855000000000018],[28.855000000000018],not sure yet,833.8205,834.3182,0,17,17,17,1,T,Y,S,T_Y_S.png,training,3,18,4,high,shape,color,tail,S,C,Y,B,I2,H2,H1,N,T,19,4_food.png,"Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_B_C.png,Resources/N_Y_S.png,Resources/T_B_C.png,Resources/T_B_S.png,Resources/N_Y_C.png,Resources/T_Y_S.png","medium,medium,low,high,low,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
