consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,5.415,5.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,5.417,12.527,1,[2.1260000000000012],[2.1260000000000012],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,12.527,37.296,1,[19.774],[19.774],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,37.297,91.432,1,[49.13399999999999],[49.13399999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,91.433,122.126,1,[25.697999999999993],[25.697999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,122.144,136.081,1,[10.948999999999984],[10.948999999999984],His color is bright. ,136.082,137.087,0,0,0,0,1,F,W,W_F.png,training,1,1,5,high,feet,stripes,F,C,W,E,7,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,137.093,150.417,1,[10.345999999999975],[10.345999999999975],He is happy with a big smile.,150.418,151.411,0,1,1,1,1,F,E,E_F.png,training,1,2,8,high,feet,stripes,F,C,W,E,7,8_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,151.416,160.002,1,[5.646999999999991],[5.646999999999991],He is sagging.,160.002,160.998,0,2,2,2,1,C,E,E_C.png,training,1,3,1,low,feet,stripes,F,C,W,E,7,1_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,161.003,172.045,1,[8.061000000000007],[8.061000000000007],He has good posture. ,172.046,173.038,0,3,3,3,1,C,W,W_C.png,training,1,4,7,low,feet,stripes,F,C,W,E,7,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,173.044,189.021,1,[12.99199999999999],[12.99199999999999],He is very good color. ,189.022,190.014,0,4,4,4,1,F,W,W_F.png,training,2,5,10,high,feet,stripes,F,C,W,E,7,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,190.019,196.523,1,[3.524000000000001],[3.524000000000001],He is fat.,196.524,197.517,0,5,5,5,1,C,W,W_C.png,training,2,6,4,low,feet,stripes,F,C,W,E,7,4_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,197.523,209.611,1,[9.09299999999999],[9.09299999999999],He is happy and bright.,209.612,210.604,0,6,6,6,1,C,E,E_C.png,training,2,7,7,low,feet,stripes,F,C,W,E,7,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,007,2026-04-30_12h41.10.312,explain2,2025.1.1,iPhone,45.45454545,616567af93f2b71b50c3ff85,69f36a13e001dbc079bfbe67,69f385ec738d9f521105674f,,,,,,,,,,,,,,,,,,,,,,,210.609,221.185,1,[7.594999999999999],[7.594999999999999],He is almost the brightest.,221.186,222.178,0,7,7,7,1,F,E,E_F.png,training,2,8,9,high,feet,stripes,F,C,W,E,7,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
