consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,32.0737,32.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,32.0746,76.9431,1,[39.897400000000346],[39.897400000000346],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,76.9434,110.6939,1,[28.76490000000038],[28.76490000000038],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,,,,,,110.6943,140.7258,1,[25.050299999998884],[25.050299999998884],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,,,,,,,,,,,140.7264,163.148,1,[17.439700000001125],[17.43980000000076],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,,,,,,,,,,,,,,,,163.1878,287.6161,1,[121.4583000000008],[121.4583000000008],Bright in color.,287.6167,288.592,0,0,0,0,1,C,E,E_C.png,training,1,1,9,high,stripes,feet,E,W,C,F,4,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,,,,,,,,,,,,,,,,288.5962,305.2689,1,[13.67670000000112],[13.67670000000112],Dull in color.,305.2692,306.2804,0,1,1,1,1,F,W,W_F.png,training,1,2,2,low,stripes,feet,E,W,C,F,4,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,,,,,,,,,,,,,,,,306.2843,329.403,1,[20.12869999999924],[20.12869999999924],small size.,329.4031,330.385,0,2,2,2,1,C,W,W_C.png,training,1,3,2,low,stripes,feet,E,W,C,F,4,2_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,004,2026-04-30_14h14.03.265,explain2,2025.1.1,Win32,19.96007984,69e542ea18ccc5205ae09f56,69f36a13e001dbc079bfbe67,69f39b9c622249a8f353d419,,,,,,,,,,,,,,,,,,,,,,,330.3884,358.7404,1,[25.378599999999608],[25.37869999999924],bright and looks healthy.,358.7406,359.7198,0,3,3,3,1,F,E,E_F.png,training,1,4,8,high,stripes,feet,E,W,C,F,4,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
