feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,5,low,color,feet,Y,G,C,F,72,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,1,2,7,high,color,feet,Y,G,C,F,72,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,1,3,5,high,color,feet,Y,G,C,F,72,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,1,4,5,low,color,feet,Y,G,C,F,72,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,2,5,1,low,color,feet,Y,G,C,F,72,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,2,6,3,low,color,feet,Y,G,C,F,72,3_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,7,7,high,color,feet,Y,G,C,F,72,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,8,10,high,color,feet,Y,G,C,F,72,10_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,9,7,high,color,feet,Y,G,C,F,72,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,3,10,1,low,color,feet,Y,G,C,F,72,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,11,9,high,color,feet,Y,G,C,F,72,9_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,3,12,3,low,color,feet,Y,G,C,F,72,3_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,4,13,8,high,color,feet,Y,G,C,F,72,8_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,4,14,5,high,color,feet,Y,G,C,F,72,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,4,15,1,low,color,feet,Y,G,C,F,72,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,4,16,6,low,color,feet,Y,G,C,F,72,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
