feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,5,low,color,feet,Y,G,C,F,88,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,1,2,7,low,color,feet,Y,G,C,F,88,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
C,Y,Y_C.png,training,1,3,7,high,color,feet,Y,G,C,F,88,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,1,4,8,high,color,feet,Y,G,C,F,88,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
C,G,G_C.png,training,2,5,4,low,color,feet,Y,G,C,F,88,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,2,6,4,high,color,feet,Y,G,C,F,88,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,2,7,4,low,color,feet,Y,G,C,F,88,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
C,Y,Y_C.png,training,2,8,8,high,color,feet,Y,G,C,F,88,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,3,9,1,low,color,feet,Y,G,C,F,88,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
C,Y,Y_C.png,training,3,10,7,high,color,feet,Y,G,C,F,88,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
C,G,G_C.png,training,3,11,3,low,color,feet,Y,G,C,F,88,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,3,12,5,high,color,feet,Y,G,C,F,88,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
C,Y,Y_C.png,training,4,13,8,high,color,feet,Y,G,C,F,88,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,4,14,5,low,color,feet,Y,G,C,F,88,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
C,G,G_C.png,training,4,15,4,low,color,feet,Y,G,C,F,88,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,4,16,6,high,color,feet,Y,G,C,F,88,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","low,high,low,high"
