feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,4,low,color,feet,Y,G,F,C,76,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,Y,Y_C.png,training,1,2,7,high,color,feet,Y,G,F,C,76,7_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,G,G_C.png,training,1,3,4,low,color,feet,Y,G,F,C,76,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
F,Y,Y_F.png,training,1,4,5,high,color,feet,Y,G,F,C,76,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
F,G,G_F.png,training,2,5,6,low,color,feet,Y,G,F,C,76,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,G,G_C.png,training,2,6,1,low,color,feet,Y,G,F,C,76,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
F,Y,Y_F.png,training,2,7,10,high,color,feet,Y,G,F,C,76,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,Y,Y_C.png,training,2,8,7,high,color,feet,Y,G,F,C,76,7_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,Y,Y_C.png,training,3,9,5,high,color,feet,Y,G,F,C,76,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
F,G,G_F.png,training,3,10,5,low,color,feet,Y,G,F,C,76,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,G,G_C.png,training,3,11,7,low,color,feet,Y,G,F,C,76,7_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
F,Y,Y_F.png,training,3,12,5,high,color,feet,Y,G,F,C,76,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,G,G_C.png,training,4,13,6,low,color,feet,Y,G,F,C,76,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
F,G,G_F.png,training,4,14,4,low,color,feet,Y,G,F,C,76,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
F,Y,Y_F.png,training,4,15,10,high,color,feet,Y,G,F,C,76,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
C,Y,Y_C.png,training,4,16,8,high,color,feet,Y,G,F,C,76,8_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","low,low,high,high"
