feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,4,low,color,feet,Y,G,F,C,124,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,1,2,5,low,color,feet,Y,G,F,C,124,5_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,1,3,5,high,color,feet,Y,G,F,C,124,5_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,1,4,10,high,color,feet,Y,G,F,C,124,10_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,2,5,2,low,color,feet,Y,G,F,C,124,2_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,2,6,7,high,color,feet,Y,G,F,C,124,7_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,2,7,4,low,color,feet,Y,G,F,C,124,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,2,8,9,high,color,feet,Y,G,F,C,124,9_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,3,9,5,low,color,feet,Y,G,F,C,124,5_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,3,10,7,high,color,feet,Y,G,F,C,124,7_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,3,11,4,low,color,feet,Y,G,F,C,124,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,3,12,7,high,color,feet,Y,G,F,C,124,7_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,4,13,8,high,color,feet,Y,G,F,C,124,8_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,4,14,1,low,color,feet,Y,G,F,C,124,1_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,4,15,5,low,color,feet,Y,G,F,C,124,5_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,4,16,9,high,color,feet,Y,G,F,C,124,9_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
