feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,2,low,color,feet,G,Y,F,C,22,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,1,2,5,high,color,feet,G,Y,F,C,22,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,G,G_F.png,training,1,3,6,high,color,feet,G,Y,F,C,22,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,1,4,4,low,color,feet,G,Y,F,C,22,4_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,2,5,6,high,color,feet,G,Y,F,C,22,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,G,G_F.png,training,2,6,6,high,color,feet,G,Y,F,C,22,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
C,Y,Y_C.png,training,2,7,2,low,color,feet,G,Y,F,C,22,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,2,8,1,low,color,feet,G,Y,F,C,22,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,3,9,6,high,color,feet,G,Y,F,C,22,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,G,G_F.png,training,3,10,10,high,color,feet,G,Y,F,C,22,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,3,11,6,low,color,feet,G,Y,F,C,22,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
C,Y,Y_C.png,training,3,12,5,low,color,feet,G,Y,F,C,22,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,4,13,2,low,color,feet,G,Y,F,C,22,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
C,Y,Y_C.png,training,4,14,2,low,color,feet,G,Y,F,C,22,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
F,G,G_F.png,training,4,15,6,high,color,feet,G,Y,F,C,22,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,4,16,8,high,color,feet,G,Y,F,C,22,8_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png","high,high,low,low"
