feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,7,high,color,feet,Y,G,C,F,204,7_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,1,2,9,high,color,feet,Y,G,C,F,204,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,1,3,4,low,color,feet,Y,G,C,F,204,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
F,G,G_F.png,training,1,4,4,low,color,feet,Y,G,C,F,204,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,2,5,4,low,color,feet,Y,G,C,F,204,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
F,Y,Y_F.png,training,2,6,8,high,color,feet,Y,G,C,F,204,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
F,G,G_F.png,training,2,7,1,low,color,feet,Y,G,C,F,204,1_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,2,8,7,high,color,feet,Y,G,C,F,204,7_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
F,G,G_F.png,training,3,9,1,low,color,feet,Y,G,C,F,204,1_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
F,Y,Y_F.png,training,3,10,8,high,color,feet,Y,G,C,F,204,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,3,11,3,low,color,feet,Y,G,C,F,204,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,3,12,8,high,color,feet,Y,G,C,F,204,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,4,13,2,low,color,feet,Y,G,C,F,204,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,4,14,10,high,color,feet,Y,G,C,F,204,10_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
F,G,G_F.png,training,4,15,1,low,color,feet,Y,G,C,F,204,1_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
F,Y,Y_F.png,training,4,16,8,high,color,feet,Y,G,C,F,204,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,high,low,low"
