feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,2,low,color,feet,G,Y,F,C,162,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,1,2,6,high,color,feet,G,Y,F,C,162,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,1,3,6,low,color,feet,G,Y,F,C,162,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,1,4,7,high,color,feet,G,Y,F,C,162,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,2,5,6,high,color,feet,G,Y,F,C,162,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,2,6,7,low,color,feet,G,Y,F,C,162,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,2,7,3,low,color,feet,G,Y,F,C,162,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,2,8,8,high,color,feet,G,Y,F,C,162,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,3,9,5,high,color,feet,G,Y,F,C,162,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,3,10,4,low,color,feet,G,Y,F,C,162,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,3,11,5,low,color,feet,G,Y,F,C,162,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,3,12,3,high,color,feet,G,Y,F,C,162,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,4,13,4,low,color,feet,G,Y,F,C,162,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,4,14,10,high,color,feet,G,Y,F,C,162,10_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,4,15,6,high,color,feet,G,Y,F,C,162,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,4,16,5,low,color,feet,G,Y,F,C,162,5_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,low,high"
