feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,5,high,color,feet,G,Y,F,C,154,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,1,2,1,low,color,feet,G,Y,F,C,154,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,1,3,2,low,color,feet,G,Y,F,C,154,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,1,4,7,high,color,feet,G,Y,F,C,154,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,2,5,5,low,color,feet,G,Y,F,C,154,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,2,6,3,low,color,feet,G,Y,F,C,154,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,2,7,9,high,color,feet,G,Y,F,C,154,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,2,8,7,high,color,feet,G,Y,F,C,154,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,3,9,5,high,color,feet,G,Y,F,C,154,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,3,10,9,high,color,feet,G,Y,F,C,154,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,3,11,3,low,color,feet,G,Y,F,C,154,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,3,12,5,low,color,feet,G,Y,F,C,154,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,4,13,5,high,color,feet,G,Y,F,C,154,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,4,14,4,low,color,feet,G,Y,F,C,154,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,4,15,6,high,color,feet,G,Y,F,C,154,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,4,16,2,low,color,feet,G,Y,F,C,154,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
