feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,4,low,color,feet,Y,G,F,C,220,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,1,2,7,high,color,feet,Y,G,F,C,220,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
F,Y,Y_F.png,training,1,3,8,high,color,feet,Y,G,F,C,220,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,1,4,3,low,color,feet,Y,G,F,C,220,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
F,G,G_F.png,training,2,5,6,low,color,feet,Y,G,F,C,220,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,2,6,1,low,color,feet,Y,G,F,C,220,1_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,2,7,10,high,color,feet,Y,G,F,C,220,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
F,Y,Y_F.png,training,2,8,9,high,color,feet,Y,G,F,C,220,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,3,9,2,low,color,feet,Y,G,F,C,220,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
F,Y,Y_F.png,training,3,10,9,high,color,feet,Y,G,F,C,220,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
F,G,G_F.png,training,3,11,4,low,color,feet,Y,G,F,C,220,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,3,12,10,high,color,feet,Y,G,F,C,220,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,4,13,5,high,color,feet,Y,G,F,C,220,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,4,14,2,low,color,feet,Y,G,F,C,220,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
F,Y,Y_F.png,training,4,15,9,high,color,feet,Y,G,F,C,220,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
F,G,G_F.png,training,4,16,5,low,color,feet,Y,G,F,C,220,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,high,low"
