feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,8,high,color,feet,Y,G,C,F,152,8_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,1,2,2,low,color,feet,Y,G,C,F,152,2_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,1,3,3,low,color,feet,Y,G,C,F,152,3_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,1,4,7,high,color,feet,Y,G,C,F,152,7_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,2,5,6,high,color,feet,Y,G,C,F,152,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,2,6,6,low,color,feet,Y,G,C,F,152,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,2,7,3,low,color,feet,Y,G,C,F,152,3_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,2,8,9,high,color,feet,Y,G,C,F,152,9_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,3,9,4,low,color,feet,Y,G,C,F,152,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,3,10,9,high,color,feet,Y,G,C,F,152,9_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,3,11,8,high,color,feet,Y,G,C,F,152,8_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,3,12,1,low,color,feet,Y,G,C,F,152,1_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,4,13,4,low,color,feet,Y,G,C,F,152,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,4,14,3,low,color,feet,Y,G,C,F,152,3_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,4,15,2,high,color,feet,Y,G,C,F,152,2_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,4,16,7,high,color,feet,Y,G,C,F,152,7_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
