feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,3,low,color,feet,G,Y,F,C,18,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,G,G_C.png,training,1,2,7,high,color,feet,G,Y,F,C,18,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,Y,Y_C.png,training,1,3,2,low,color,feet,G,Y,F,C,18,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
F,G,G_F.png,training,1,4,8,high,color,feet,G,Y,F,C,18,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,G,G_C.png,training,2,5,8,high,color,feet,G,Y,F,C,18,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
F,Y,Y_F.png,training,2,6,8,low,color,feet,G,Y,F,C,18,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
F,G,G_F.png,training,2,7,8,high,color,feet,G,Y,F,C,18,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,Y,Y_C.png,training,2,8,4,low,color,feet,G,Y,F,C,18,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,Y,Y_C.png,training,3,9,5,low,color,feet,G,Y,F,C,18,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
F,Y,Y_F.png,training,3,10,1,low,color,feet,G,Y,F,C,18,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,G,G_C.png,training,3,11,9,high,color,feet,G,Y,F,C,18,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
F,G,G_F.png,training,3,12,7,high,color,feet,G,Y,F,C,18,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,G,G_C.png,training,4,13,3,high,color,feet,G,Y,F,C,18,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
F,G,G_F.png,training,4,14,10,high,color,feet,G,Y,F,C,18,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
F,Y,Y_F.png,training,4,15,5,low,color,feet,G,Y,F,C,18,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
C,Y,Y_C.png,training,4,16,3,low,color,feet,G,Y,F,C,18,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,low,low,high"
