feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,6,high,color,feet,Y,G,F,C,92,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,1,2,4,low,color,feet,Y,G,F,C,92,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,1,3,9,high,color,feet,Y,G,F,C,92,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,1,4,1,low,color,feet,Y,G,F,C,92,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,5,5,high,color,feet,Y,G,F,C,92,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,6,7,high,color,feet,Y,G,F,C,92,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,2,7,5,low,color,feet,Y,G,F,C,92,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,2,8,2,low,color,feet,Y,G,F,C,92,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,3,9,2,low,color,feet,Y,G,F,C,92,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,10,9,high,color,feet,Y,G,F,C,92,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,11,10,high,color,feet,Y,G,F,C,92,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,3,12,3,low,color,feet,Y,G,F,C,92,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,4,13,4,high,color,feet,Y,G,F,C,92,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,4,14,3,low,color,feet,Y,G,F,C,92,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,4,15,6,high,color,feet,Y,G,F,C,92,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,4,16,1,low,color,feet,Y,G,F,C,92,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,high,high,low"
