feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,10,high,color,feet,G,Y,F,C,114,10_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,1,2,3,high,color,feet,G,Y,F,C,114,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,1,3,8,low,color,feet,G,Y,F,C,114,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,1,4,3,low,color,feet,G,Y,F,C,114,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,2,5,5,high,color,feet,G,Y,F,C,114,5_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,2,6,4,low,color,feet,G,Y,F,C,114,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,2,7,9,high,color,feet,G,Y,F,C,114,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,2,8,5,low,color,feet,G,Y,F,C,114,5_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,3,9,5,low,color,feet,G,Y,F,C,114,5_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,3,10,2,low,color,feet,G,Y,F,C,114,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,3,11,8,high,color,feet,G,Y,F,C,114,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,3,12,4,high,color,feet,G,Y,F,C,114,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,4,13,9,high,color,feet,G,Y,F,C,114,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,4,14,2,low,color,feet,G,Y,F,C,114,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,4,15,4,low,color,feet,G,Y,F,C,114,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,4,16,7,high,color,feet,G,Y,F,C,114,7_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,low,high,high"
