feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,6,high,color,feet,G,Y,F,C,138,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,1,2,2,low,color,feet,G,Y,F,C,138,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,1,3,1,low,color,feet,G,Y,F,C,138,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,1,4,4,high,color,feet,G,Y,F,C,138,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,5,3,low,color,feet,G,Y,F,C,138,3_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,2,6,8,high,color,feet,G,Y,F,C,138,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,2,7,4,high,color,feet,G,Y,F,C,138,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,8,1,low,color,feet,G,Y,F,C,138,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,9,2,low,color,feet,G,Y,F,C,138,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,3,10,6,high,color,feet,G,Y,F,C,138,6_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,11,2,low,color,feet,G,Y,F,C,138,2_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,3,12,7,high,color,feet,G,Y,F,C,138,7_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,4,13,8,high,color,feet,G,Y,F,C,138,8_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,4,14,4,low,color,feet,G,Y,F,C,138,4_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,4,15,1,low,color,feet,G,Y,F,C,138,1_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,4,16,10,high,color,feet,G,Y,F,C,138,10_score.png,"Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png","low,high,high,low"
