feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,5,low,color,feet,G,Y,C,F,190,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,1,2,9,high,color,feet,G,Y,C,F,190,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,1,3,6,low,color,feet,G,Y,C,F,190,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,1,4,7,high,color,feet,G,Y,C,F,190,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,2,5,8,high,color,feet,G,Y,C,F,190,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,2,6,6,low,color,feet,G,Y,C,F,190,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,2,7,4,high,color,feet,G,Y,C,F,190,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,2,8,5,low,color,feet,G,Y,C,F,190,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,3,9,9,high,color,feet,G,Y,C,F,190,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,3,10,1,low,color,feet,G,Y,C,F,190,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,3,11,7,high,color,feet,G,Y,C,F,190,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,3,12,4,low,color,feet,G,Y,C,F,190,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,4,13,2,low,color,feet,G,Y,C,F,190,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,4,14,7,high,color,feet,G,Y,C,F,190,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,4,15,8,high,color,feet,G,Y,C,F,190,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,4,16,5,low,color,feet,G,Y,C,F,190,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,low,high,high"
