consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,participant_id,food_image_file,images_list,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,final_questions_color.started,final_questions_color.stopped,color_continuous_slider.response,color_continuous_slider.rt,color_discrete_slider.response,color_discrete_slider.rt,color_direction_slider.response,color_direction_slider.rt,button_color.numClicks,button_color.timesOn,button_color.timesOff,final_questions_tail_2.started,final_questions_tail_2.stopped,tail_continuous_slider.response,tail_continuous_slider.rt,tail_discrete_slider.response,tail_discrete_slider.rt,tail_direction_slider.response,tail_direction_slider.rt,button_tail.numClicks,button_tail.timesOn,button_tail.timesOff,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,final_questions_shape.started,final_questions_shape.stopped,shape_continuous_slider.response,shape_continuous_slider.rt,shape_discrete_slider.response,shape_discrete_slider.rt,shape_direction_slider.response,shape_direction_slider.rt,button_shape.numClicks,button_shape.timesOn,button_shape.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,8.3703,8.3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,8.3709,15.8103,1,[4.450600000143048],[4.450600000143048],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,15.8106,33.9779,1,[15.167500000000004],[15.167500000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,,,,,,33.9784,50.0618,1,[13.083999999999996],[13.083999999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,,,,,,,,,,,50.0621,64.4461,1,[11.400600000143058],[11.400700000047678],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,,,,,,,,,,,,,,,,64.4547,84.2484,1,[16.80129999995232],[16.80129999995232],it was just enough to make it full,84.249,84.7472,0,0,0,0,1,N,Y,C,N_Y_C.png,training,1,1,2,low,6,2_food.png,"Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,,,,,,,,,,,,,,,,84.7503,102.2705,1,[14.52220000004769],[14.52220000004769],it was more hungry today,102.2705,102.7647,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,4,low,6,4_food.png,"Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,,,,,,,,,,,,,,,,102.7677,120.4045,1,[14.639399999856948],[14.639399999856948],it didn;t have enough to eat before and now it is hungrier,120.4047,120.899,0,2,2,2,1,T,Y,C,T_Y_C.png,training,1,3,8,medium,6,8_food.png,"Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2025-11-21_09h04.05.015,explain2,2025.1.1,Win32,60.24096386,667992b506b5fb5504eb23e0,691cb5eb9b0a8859ba0ad998,69209b6877393cc17d559b57,,,,,,,,,,,,,,,,,,,,,,,120.9015,133.8051,1,[9.90509999990465],[9.90509999990465],it needs more food than the round one,133.8052,134.2997,0,3,3,3,1,N,Y,S,N_Y_S.png,training,1,4,6,medium,6,6_food.png,"Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_S.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
