consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,20.2569,20.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,20.2575,37.2798,1,[12.036899999976157],[12.036999999999992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,37.2803,58.8664,1,[16.587200000047687],[16.587300000071508],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,,,,,,58.8667,79.8852,1,[16.019799999952312],[16.019799999952312],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,,,,,,,,,,,79.8855,98.5874,1,[13.718700000047676],[13.718700000047676],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,,,,,,,,,,,,,,,,98.5935,161.982,1,[60.39340000009537],[60.39340000009537],This reptile has unique stripes on their back that could contribute to their score. ,161.9822,162.9812,0,0,0,0,1,F,E,E_F.png,training,1,1,1,low,stripes,feet,W,E,C,F,6,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,,,,,,,,,,,,,,,,162.9833,219.2583,1,[53.275299999952324],[53.275299999952324],no clear pattern yet as to the high jump in fertility score other than this different season had conditions that could have contributed to the increase.,219.2584,220.2577,0,1,1,1,1,C,W,W_C.png,training,1,2,9,high,stripes,feet,W,E,C,F,6,9_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,,,,,,,,,,,,,,,,220.2605,282.4851,1,[59.227100000023825],[59.227100000023825],There was a slight decline in fertility this season. Perhaps the eggs have a better chance when it is either cold or hot in climate. ,282.4852,283.4849,0,2,2,2,1,F,W,W_F.png,training,1,3,6,high,stripes,feet,W,E,C,F,6,6_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-05-18_11h03.04.402,explain2,2025.1.1,MacIntel,58.82352941,69ec3060e55151aa2c8e9a0f,6a05d39198ca5b2f348a4575,6a0b53fd651a8da0b9ce4047,,,,,,,,,,,,,,,,,,,,,,,283.4875,348.6623,1,[62.17639999997613],[62.176499999999976],This reptile does not have webbed feet which would not make them a very strong swimmer to outswim predators. ,348.6624,349.6611,0,3,3,3,1,C,E,E_C.png,training,1,4,1,low,stripes,feet,W,E,C,F,6,1_score.png,"Resources/W_C.png,Resources/W_F.png,Resources/E_C.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
