consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,26.7464,26.7465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,26.7467,38.5844,1,[6.838200000002985],[6.838200000002985],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,38.5846,53.161,1,[9.590100000008931],[9.590100000008931],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,53.1611,64.8195,1,[6.671599999994015],[6.671599999994015],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,64.8195,74.6597,1,[4.853599999994032],[4.853599999994032],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,,,,,,74.6643,130.7834,1,[53.120900000005975],[53.120900000005975],green color is good camouflage,130.7836,131.783,0,0,0,0,1,F,E,E_F.png,training,1,1,6,high,stripes,feet,E,W,F,C,164,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,,,,,,131.7846,149.7629,1,[14.994000000000028],[14.994099999994035],green color,149.763,150.7632,0,1,1,1,1,F,W,W_F.png,training,1,2,5,low,stripes,feet,E,W,F,C,164,5_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,,,,,,150.7648,160.9716,1,[7.2221999999880495],[7.2221999999880495],number of toes,160.9716,161.9705,0,2,2,2,1,C,W,W_C.png,training,1,3,3,low,stripes,feet,E,W,F,C,164,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,,,,,,161.9715,180.452,1,[15.49540000000593],[15.49540000000593],dark stripes,180.4522,181.4511,0,3,3,3,1,C,E,E_C.png,training,1,4,9,high,stripes,feet,E,W,F,C,164,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,,,,,,181.4523,202.8999,1,[18.462800000011896],[18.462800000011896],not sure,202.9,203.9001,0,4,4,4,1,C,E,E_C.png,training,2,5,2,high,stripes,feet,E,W,F,C,164,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,2026-05-18_11h54.19.881,explain2,2025.1.1,Win32,58.82352941,6a04f338736a3e750c5805fb,6a05d39198ca5b2f348a4575,6a0b51a0ae8b3aa4c85789f1,,,,,,,,,,,,,,,,,,,,,,,203.901,219.0612,1,[12.174500000000023],[12.174500000000023],webbed toes,219.0613,220.0616,0,5,5,5,1,F,E,E_F.png,training,2,6,7,high,stripes,feet,E,W,F,C,164,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
