consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
yes,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,51.8995,51.9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,51.9018,66.294,1,[9.402200000000192],[9.402200000000192],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,66.2945,82.4461,1,[11.16679999999981],[11.16679999999981],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,,,,,,82.4464,96.6628,1,[9.219000000000023],[9.219000000000023],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,,,,,,,,,,,96.6631,110.7282,1,[9.067499999999995],[9.067499999999995],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,,,,,,,,,,,,,,,,110.7422,147.5218,1,[33.79439999999943],[33.79439999999943],This reptile was highly visible and able to attract a mate. ,147.5221,148.5112,0,0,0,0,1,F,W,W_F.png,training,1,1,4,low,feet,stripes,C,F,W,E,29,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,,,,,,,,,,,,,,,,148.5154,182.2089,1,[30.705299999999824],[30.70539999999943],This reptile had some slight deformities which made mating less succesful.,182.2091,183.1944,0,1,1,1,1,F,E,E_F.png,training,1,2,1,low,feet,stripes,C,F,W,E,29,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,,,,,,,,,,,,,,,,183.1979,230.2818,1,[44.08679999999978],[44.08679999999978],An abundance of available mates made this reptile more likely to reproduce. ,230.2819,231.2764,0,2,2,2,1,C,E,E_C.png,training,1,3,5,high,feet,stripes,C,F,W,E,29,5_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,029,2026-05-18_13h46.55.868,explain2,2025.1.1,Win32,29.94011976,6984ec11776776427d2d89b0,6a05d39198ca5b2f348a4575,6a0b505ca2675daf1f512db1,,,,,,,,,,,,,,,,,,,,,,,231.2798,274.8974,1,[40.61910000000057],[40.61910000000057],This reptiles larger eyes made it easier for it to spot a mate and thus it was more successful at reproducing.,274.8975,275.8939,0,3,3,3,1,C,W,W_C.png,training,1,4,8,high,feet,stripes,C,F,W,E,29,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
