consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,72.2679,72.2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,72.2692,90.4819,1,[13.222900000000365],[13.222900000000365],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,90.4827,127.8282,1,[32.35249999999999],[32.35249999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,127.8291,146.7102,1,[13.885500000000008],[13.885600000001489],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,146.7113,173.6009,1,[21.894400000000388],[21.894500000000022],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,173.6239,209.9525,1,[33.333199999999266],[33.33329999999887],the reptile does not appear to have any noticeable characteristics that would attract mates.,209.9533,210.9476,0,0,0,0,1,C,W,W_C.png,training,1,1,1,low,feet,stripes,F,C,E,W,39,1_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,210.9533,258.1561,1,[44.20799999999997],[44.20819999999924],there may have been an increase in births of that species recently which lead to more fertility among the species?,258.1563,259.1522,0,1,1,1,1,F,W,W_F.png,training,1,2,8,high,feet,stripes,F,C,E,W,39,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,259.1575,307.7917,1,[45.63980000000072],[45.63980000000072],"the reptile appears to be developing darker stripes along it's back, possibly helping it camoflage better from predators",307.792,308.787,0,2,2,2,1,C,E,E_C.png,training,1,3,5,low,feet,stripes,F,C,E,W,39,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,308.7923,362.972,1,[51.18300000000005],[51.18300000000005],"the reptile appears to be gaining webbed feet, possibly leading to species living in a new environment",362.9722,363.9674,0,3,3,3,1,F,E,E_F.png,training,1,4,3,high,feet,stripes,F,C,E,W,39,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,363.9729,400.1701,1,[33.200199999999256],[33.200199999999256],it seems the webbed feet and darker stripes went away which made the reptile more fertile,400.1704,401.1664,0,4,4,4,1,C,W,W_C.png,training,2,5,4,low,feet,stripes,F,C,E,W,39,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,401.1711,444.0278,1,[39.86220000000111],[39.86220000000111],"the combination of webbed feet, dark stripes, and a smooth head seems to contribute to a higher fertility rate",444.028,445.0233,0,5,5,5,1,F,E,E_F.png,training,2,6,9,high,feet,stripes,F,C,E,W,39,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,445.0283,485.4382,1,[37.41300000000001],[37.41300000000001],"the reptiles mouth changed from white to a pale yellish color, that seems to have lowered it's fertility significantly",485.4384,486.4336,0,6,6,6,1,F,W,W_F.png,training,2,7,4,high,feet,stripes,F,C,E,W,39,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,486.4389,513.9108,1,[24.476700000001188],[24.476700000001188],the more stripes the reptile has on it's back seems to lower it's fertility score,513.9111,514.9064,0,7,7,7,1,C,E,E_C.png,training,2,8,2,low,feet,stripes,F,C,E,W,39,2_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,514.9117,540.5688,1,[22.660099999999602],[22.660099999999602],reptiles with webbed feet and slightly lighter colored flesh seem to have a higher fertility score,540.569,541.5643,0,8,8,8,1,F,W,W_F.png,training,3,9,7,high,feet,stripes,F,C,E,W,39,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,541.5696,571.0913,1,[26.527400000000284],[26.527400000000284],reptiles with webbed feet and a white chin seem to have a very high fertility score,571.0915,572.085,0,9,9,9,1,F,E,E_F.png,training,3,10,9,high,feet,stripes,F,C,E,W,39,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,039,2026-05-18_13h47.11.433,explain2,2025.1.1,Win32,60.24096386,69c5931f9ab7626fca09d65b,6a05d39198ca5b2f348a4575,6a0b5069a20eab600ceb101f,,,,,,,,,,,,,,,,,,,,,,,572.0902,608.9533,1,[33.8657999999989],[33.8657999999989],the light chin and darker back stripes may have a high fertility score when combined together,608.9534,609.9488,0,10,10,10,1,C,E,E_C.png,training,3,11,8,low,feet,stripes,F,C,E,W,39,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
