consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,25.597,25.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,25.598,39.757,1,[9.166000000000011],[9.166000000000011],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,39.758,52.208,1,[7.466999999999999],[7.466999999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,52.208,61.425,1,[4.233000000000004],[4.233000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,61.426,72.375,1,[5.949999999999989],[5.949999999999989],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,72.384,123.526,1,[48.149000000000015],[48.149000000000015],The reptile has stripes. One of the reptile's eyes seems larger than the other.,123.526,124.525,0,0,0,0,1,C,E,E_C.png,training,1,1,5,low,feet,stripes,F,C,E,W,143,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,124.533,160.426,1,[32.900000000000006],[32.900000000000006],The reptile has stripes. The reptile's eyes do seem asymmetrical. This season the reptile seemed a  bit more fertile.,160.426,161.425,0,1,1,1,1,F,E,E_F.png,training,1,2,6,high,feet,stripes,F,C,E,W,143,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,161.433,185.459,1,[21.032999999999987],[21.032999999999987],The reptile has stripes and the one eye seems smaller than the other.,185.459,186.458,0,2,2,2,1,F,W,W_F.png,training,1,3,5,high,feet,stripes,F,C,E,W,143,5_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,186.463,229.858,1,[40.400000000000006],[40.400000000000006],The reptile only has 3 feet. The reptile has stripes and 1 eye is larger.,229.859,230.859,0,3,3,3,1,C,W,W_C.png,training,1,4,4,low,feet,stripes,F,C,E,W,143,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,230.868,260.01,1,[26.149999999999977],[26.149999999999977],The reptile has 1 eye that's smaller. The reptile has stripes. The reptile has 3 toes.,260.01,261.008,0,4,4,4,1,C,W,W_C.png,training,2,5,3,low,feet,stripes,F,C,E,W,143,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,261.018,294.193,1,[30.184000000000026],[30.184000000000026],The reptile's feet seem to have better webbing. The eyes seem slightly closer in size. The reptile still has stripes.,294.194,295.192,0,5,5,5,1,F,E,E_F.png,training,2,6,8,high,feet,stripes,F,C,E,W,143,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,295.2,320.177,1,[21.984000000000037],[21.984000000000037],The reptile's feet has less webbing but the eyes seem slightly closer in size. The reptile still has stripes.,320.177,321.176,0,6,6,6,1,C,E,E_C.png,training,2,7,3,low,feet,stripes,F,C,E,W,143,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,321.184,349.342,1,[25.16700000000003],[25.16700000000003],This reptile has prominent webbing on the feet. The reptile seems more full in size.,349.342,350.343,0,7,7,7,1,F,W,W_F.png,training,2,8,10,high,feet,stripes,F,C,E,W,143,10_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143,2026-05-18_13h51.30.723,explain2,2025.1.1,MacIntel,60.0240096,6a086bff1447c653895718ce,6a05d39198ca5b2f348a4575,6a0b517902ea5b21b0fe326f,,,,,,,,,,,,,,,,,,,,,,,350.352,368.076,1,[14.73399999999998],[14.73399999999998],The reptile seems more frail. The webbing is less prominent. ,368.076,369.076,0,8,8,8,1,C,E,E_C.png,training,3,9,3,low,feet,stripes,F,C,E,W,143,3_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
