consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,433.9273,463.3084,1,[26.399600000001442],[26.399600000001442],It could take it or leave it,463.3085,464.308,0,4,4,4,1,F,W,W_F.png,training,2,5,4,low,feet,stripes,C,F,W,E,125,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,464.311,477.3251,1,[10.016000000000076],[10.016000000000076],It is getting in the mood.,477.3252,478.3239,0,5,5,5,1,C,E,E_C.png,training,2,6,8,high,feet,stripes,C,F,W,E,125,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,478.3271,491.976,1,[10.666600000001495],[10.666600000001495],It is just waking up,491.9761,492.9747,0,6,6,6,1,F,E,E_F.png,training,2,7,3,low,feet,stripes,C,F,W,E,125,3_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,492.978,503.1082,1,[7.13339999999846],[7.13339999999846],It is ready to go,503.1084,504.1075,0,7,7,7,1,C,W,W_C.png,training,2,8,9,high,feet,stripes,C,F,W,E,125,9_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,504.1103,626.275,1,[119.18330000000446],[119.18330000000446],It is just getting started,626.2751,627.275,0,8,8,8,1,C,W,W_C.png,training,3,9,7,high,feet,stripes,C,F,W,E,125,7_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,627.2794,654.0598,1,[23.78339999999855],[23.78339999999855],it is say maybe yes maybe no,654.06,655.0584,0,9,9,9,1,C,E,E_C.png,training,3,10,6,high,feet,stripes,C,F,W,E,125,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,655.0623,690.0251,1,[31.96579999999699],[31.96579999999699],Ok if I have to,690.0252,691.025,0,10,10,10,1,F,W,W_F.png,training,3,11,4,low,feet,stripes,C,F,W,E,125,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,691.0284,702.0256,1,[7.999500000000012],[7.999500000000012],it is thinking,702.0257,703.0241,0,11,11,11,1,F,E,E_F.png,training,3,12,5,low,feet,stripes,C,F,W,E,125,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,703.0272,717.0101,1,[10.999899999998433],[10.999899999998433],I don't have a clue,717.0102,718.0084,0,12,12,12,1,C,E,E_C.png,training,4,13,4,high,feet,stripes,C,F,W,E,125,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,718.012,733.7595,1,[12.750100000001453],[12.750100000001453],It is on the fence,733.7597,734.7585,0,13,13,13,1,C,W,W_C.png,training,4,14,5,high,feet,stripes,C,F,W,E,125,5_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,734.7617,752.3262,1,[14.566599999994082],[14.566699999995535],he is a little on the yes side,752.3263,753.3248,0,14,14,14,1,F,W,W_F.png,training,4,15,6,low,feet,stripes,C,F,W,E,125,6_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,753.3254,765.0266,1,[8.701000000000022],[8.701000000000022],A little on the no side,765.0267,766.0242,0,15,15,15,1,F,E,E_F.png,training,4,16,4,low,feet,stripes,C,F,W,E,125,4_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0252,771.1414,1,[2.11579999999708],[2.11579999999708],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,8,high,feet,stripes,C,F,W,E,125,8_score.png,"Resources/E_C.png,Resources/W_F.png,Resources/W_C.png,Resources/E_F.png","high,low,high,low",,,,,,771.159,787.2589,"[10,10,10,10]",1,[1.5166999999955806],[1.5166999999955806],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.2622,803.7259,,,No,15.512,,,1,[0.9667999999969652],[0.9667999999969652],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.7297,814.8923,,,No,10.0787,,,1,[1.1001000000014756],[1.1001000000014756],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.8931,821.4258,0,[],[],0,[],[],1,[4.533100000001468],[4.533100000001468],0,[],[],,,,,,,,,,,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.4267,842.4757,Not at all - 1,15.7699,All the time - 7,19.8529,1,[1.183200000003012],[1.183200000003012],,,,,,
,125,2026-05-18_10h52.15.465,explain2,2025.1.1,MacIntel,56.81818182,69a9eef3b3983f8a4e3151b8,6a05d39198ca5b2f348a4575,6a0b51222cb0e6c4b520d4b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.476,856.0593,,1,[12.582400000006032],[12.582400000006032]
