consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,96.8764,96.8766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,96.8771,115.2315,1,[13.363800000011906],[13.363800000011906],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,115.2317,193.6723,1,[73.44809999999404],[73.44809999999404],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,,,,,,193.6724,242.644,1,[43.98260000002378],[43.98270000001784],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,,,,,,,,,,,242.6443,356.6692,1,[109.03679999998212],[109.03689999997619],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,,,,,,,,,,,,,,,,356.6759,391.9319,1,[32.270400000005964],[32.270400000005964],I don't know. Maybe the stripes.,391.9322,392.9283,0,0,0,0,1,F,W,W_F.png,training,1,1,2,low,stripes,feet,E,W,C,F,68,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,,,,,,,,,,,,,,,,392.9319,415.1591,1,[19.232300000011946],[19.232300000011946],A different breeding season.,415.1596,416.156,0,1,1,1,1,F,E,E_F.png,training,1,2,8,high,stripes,feet,E,W,C,F,68,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,,,,,,,,,,,,,,,,416.1598,445.3152,1,[26.15890000000593],[26.15890000000593],I don't know,445.3153,446.3184,0,2,2,2,1,C,W,W_C.png,training,1,3,1,low,stripes,feet,E,W,C,F,68,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,068,2026-05-18_12h48.43.422,explain2,2025.1.1,Win32,60.24096386,660f308e0a7a1c6ec086b467,6a05d39198ca5b2f348a4575,6a0b509e0f70dc17106964ac,,,,,,,,,,,,,,,,,,,,,,,446.321,500.4297,1,[51.119900000006],[51.119900000006],"It has more stripes on it, further up to the head.",500.4297,501.4336,0,3,3,3,1,C,E,E_C.png,training,1,4,10,high,stripes,feet,E,W,C,F,68,10_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
