consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,3.969,3.9692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,3.9697,11.2328,1,[2.2673000000715433],[2.2673000000715433],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,11.233,20.3829,1,[4.150099999904626],[4.150099999904626],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,,,,,,20.3832,29.2503,1,[3.86720000004766],[3.86720000004766],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,,,,,,,,,,,29.2506,35.8324,1,[1.5825000000000387],[1.5825000000000387],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,,,,,,,,,,,,,,,,35.841,102.987,1,[64.15359999990466],[64.15359999990466],"Green color blends into foliage, less likely to encounter predators making reproduction easier.",103.0024,103.9862,0,0,0,0,1,C,E,E_C.png,training,1,1,6,low,stripes,feet,W,E,C,F,6,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,,,,,,,,,,,,,,,,103.9907,150.039,1,[43.05250000000001],[43.05250000000001],"Again, green color able to blend in. This one seems larger than the last, perhaps able to store more food or reach more food.",150.0473,151.0374,0,1,1,1,1,C,W,W_C.png,training,1,2,8,high,stripes,feet,W,E,C,F,6,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,,,,,,,,,,,,,,,,151.0404,184.2388,1,[30.200300000071536],[30.200300000071536],"Same answer, it looks larger. Green color allows it to blend in.",184.2465,185.2387,0,2,2,2,1,F,E,E_F.png,training,1,3,6,low,stripes,feet,W,E,C,F,6,6_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,006,2026-04-30_12h40.27.056,explain2,2025.1.1,MacIntel,60.24096386,69f13aaaf452a295917ae00f,69f36a13e001dbc079bfbe67,69f3855880aae370d902b889,,,,,,,,,,,,,,,,,,,,,,,185.2417,257.0758,1,[68.83579999995231],[68.83579999995231],It has adapted to it's environment.,257.0835,258.0747,0,3,3,3,1,F,W,W_F.png,training,1,4,8,high,stripes,feet,W,E,C,F,6,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
