consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,66.6446,66.6448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,66.6452,95.2257,1,[23.589699999928456],[23.589799999952305],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,95.2267,144.8392,1,[44.61930000007152],[44.61930000007152],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,,,,,,144.8399,405.3722,1,[255.53229999995233],[255.53229999995233],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,,,,,,,,,,,405.3729,470.725,1,[60.3535],[60.3535],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,,,,,,,,,,,,,,,,470.7338,535.914,1,[62.1870999999046],[62.1870999999046],The reptile looks happy in it's habitat.  It appears to be well fed.  It must have a reliable source of food. ,535.9154,536.9119,0,0,0,0,1,C,W,W_C.png,training,1,1,7,high,feet,stripes,C,F,E,W,69,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,,,,,,,,,,,,,,,,536.9157,601.0166,1,[61.10330000007161],[61.10340000009546],This reptile appears to be happy where it is living.  It appears to have a reliable source of food. ,601.0173,602.0156,0,1,1,1,1,F,E,E_F.png,training,1,2,7,low,feet,stripes,C,F,E,W,69,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,,,,,,,,,,,,,,,,602.019,750.5762,1,[145.55899999999997],[145.55899999999997],This reptile has a high fertility score because it is safe and happy where it lives.  It appears to have a reliable source of food.  It appears to be able to camouflage well. ,750.5773,751.5746,0,2,2,2,1,C,E,E_C.png,training,1,3,8,high,feet,stripes,C,F,E,W,69,8_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,069,2026-05-18_13h48.26.312,explain2,2025.1.1,Win32,59.88023952,69bb5b2ba323ce57a948b2b5,6a05d39198ca5b2f348a4575,6a0b50a2a9ec92e0070f6c68,,,,,,,,,,,,,,,,,,,,,,,751.5785,822.7138,1,[68.1373000000716],[68.1373000000716],This reptile has a high fertility score because it is able to reliably locate food and it is happy in its current habitat.,822.7153,823.7122,0,3,3,3,1,F,W,W_F.png,training,1,4,7,low,feet,stripes,C,F,E,W,69,7_score.png,"Resources/W_F.png,Resources/W_C.png,Resources/E_F.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
