consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,36.1966,36.1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,36.2011,113.7651,1,[72.58349999999996],[72.58349999999996],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,113.7661,269.4149,1,[150.6487000000477],[150.6487000000477],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,269.4164,286.9454,1,[12.53950000000009],[12.53950000000009],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,286.9462,305.1379,1,[13.206900000095288],[13.206999999999994],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,305.2098,385.3696,1,[77.18029999995235],[77.18029999995235],The reptile has three legs,385.3707,386.3864,0,0,0,0,1,F,W,W_F.png,training,1,1,2,low,stripes,feet,E,W,C,F,196,2_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,386.4342,412.6371,1,[23.22470000004762],[23.22470000004762],The reptile eats vegetables,412.6375,413.6362,0,1,1,1,1,C,W,W_C.png,training,1,2,1,low,stripes,feet,E,W,C,F,196,1_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,413.6456,450.3456,1,[33.751800000071626],[33.751800000071626],The reptile has a crossed body,450.3461,451.3354,0,2,2,2,1,C,E,E_C.png,training,1,3,9,high,stripes,feet,E,W,C,F,196,9_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,451.3437,494.8265,1,[40.48979999995231],[40.48979999995231],The leaf is far from its limb,494.8269,495.8171,0,3,3,3,1,F,E,E_F.png,training,1,4,4,high,stripes,feet,E,W,C,F,196,4_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,495.8252,551.9402,1,[53.17189999997606],[53.17189999997606],The reptile is in a bushy environment,551.9406,552.9353,0,4,4,4,1,F,E,E_F.png,training,2,5,6,high,stripes,feet,E,W,C,F,196,6_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,552.9556,566.6311,1,[10.68019999992839],[10.68019999992839],The leaf is near the reptiles limb,566.6317,567.6533,0,5,5,5,1,C,W,W_C.png,training,2,6,3,low,stripes,feet,E,W,C,F,196,3_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,196,2026-05-18_14h03.59.460,explain2,2025.1.1,Win32,59.52380952,69f5f8a6cd820e91eab3f3f7,6a05d39198ca5b2f348a4575,6a0b5290bf327f3fdd29a5c6,,,,,,,,,,,,,,,,,,,,,,,567.6657,600.5607,1,[29.900800000071513],[29.900900000095362],The log its sitting on is wider than before,600.5609,601.5505,0,6,6,6,1,F,W,W_F.png,training,2,7,5,low,stripes,feet,E,W,C,F,196,5_score.png,"Resources/E_C.png,Resources/W_C.png,Resources/W_F.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
