consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,7.1702,7.1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,7.1705,29.6892,1,[17.5315],[17.5315],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,29.6893,73.886,1,[39.197],[39.197],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,,,,,,73.8862,94.9179,1,[16.032399999976164],[16.032399999976164],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,,,,,,,,,,,94.9181,106.0503,1,[6.13300000000001],[6.13300000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,,,,,,,,,,,,,,,,106.0545,166.7806,1,[57.72940000003575],[57.7295],Maybe this reptile received a score of 9 from her stripes and smile which led to producing more offspring that season.,166.7808,167.7795,0,0,0,0,1,F,E,E_F.png,training,1,1,9,high,stripes,feet,E,W,C,F,12,9_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,,,,,,,,,,,,,,,,167.7813,274.0399,1,[103.2593000000119],[103.25939999997618],This score might be due to different factors of this reptile's offspring not living long enough or the pattern of her skin,274.04,275.0392,0,1,1,1,1,F,W,W_F.png,training,1,2,1,low,stripes,feet,E,W,C,F,12,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,,,,,,,,,,,,,,,,275.0408,316.8536,1,[38.813600000023825],[38.813600000023825],Maybe this reptile has a higher fertility score than the last because of a change in texture of the skin or maybe the different feet.,316.8537,317.8524,0,2,2,2,1,C,W,W_C.png,training,1,3,3,low,stripes,feet,E,W,C,F,12,3_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,012,2026-05-18_10h46.37.719,explain2,2025.1.1,Win32,62.5,69e713c58acc31a49c0445c4,6a05d39198ca5b2f348a4575,6a0b504770dc7f9dd8368d90,,,,,,,,,,,,,,,,,,,,,,,317.8535,358.7364,1,[37.8830999999642],[37.8830999999642],This reptile seems to be maybe smaller than the last and has thinner stripes and an overall darker color which is maybe more attractive to mates for breeding.,358.7364,359.7349,0,3,3,3,1,C,E,E_C.png,training,1,4,8,high,stripes,feet,E,W,C,F,12,8_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
