consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,39.7629,39.7629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,39.7632,92.1402,1,[47.38569999998805],[47.38569999998805],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,92.1406,113.3811,1,[16.256400000005954],[16.256400000005954],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,,,,,,113.3814,131.2714,1,[12.905200000017885],[12.905200000017885],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,,,,,,,,,,,131.2718,150.5618,1,[14.305400000005932],[14.305400000005932],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,,,,,,,,,,,,,,,,150.5704,197.6349,1,[44.071000000000026],[44.07109999999409],This subject had numerous offspring make it through maturity.,197.6619,198.6297,0,0,0,0,1,C,E,E_C.png,training,1,1,9,high,feet,stripes,C,F,W,E,197,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,,,,,,,,,,,,,,,,198.6329,230.3278,1,[28.694599999994125],[28.694599999994125],This subject had numerous offspring make it to maturity.,230.347,231.328,0,1,1,1,1,F,W,W_F.png,training,1,2,9,low,feet,stripes,C,F,W,E,197,9_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,,,,,,,,,,,,,,,,231.3297,259.1583,1,[24.830300000011903],[24.830300000011903],This subject had the most amount of offspring make it to maturity. ,259.1733,260.1557,0,2,2,2,1,C,W,W_C.png,training,1,3,10,high,feet,stripes,C,F,W,E,197,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,2026-05-18_13h00.55.298,explain2,2025.1.1,Win32,59.88023952,69fe1fadb1eb3accb515eb58,6a05d39198ca5b2f348a4575,6a0b5295d9f310289504a393,,,,,,,,,,,,,,,,,,,,,,,260.158,287.3033,1,[24.16459999999404],[24.16459999999404],This subject had an average number of offspring make it to maturity.,287.3174,288.2999,0,3,3,3,1,F,E,E_F.png,training,1,4,5,low,feet,stripes,C,F,W,E,197,5_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
