consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,3.8641,3.8645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,3.8655,13.5124,1,[4.657599999904633],[4.657599999904633],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,13.5135,26.5969,1,[8.09590000009537],[8.09590000009537],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,,,,,,26.5981,42.0544,1,[10.465700000286105],[10.465700000286105],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,,,,,,,,,,,42.0559,48.4619,1,[1.417900000095372],[1.417900000095372],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,,,,,,,,,,,,,,,,48.4759,68.8967,1,[17.42649999999999],[17.42649999999999],their color attracts a mate,68.8974,69.8956,0,0,0,0,1,C,W,W_C.png,training,1,1,5,low,feet,stripes,F,C,W,E,11,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,,,,,,,,,,,,,,,,69.9025,86.762,1,[13.876700000286107],[13.876800000190741],the stripes are a recessive trait,86.7623,87.7553,0,1,1,1,1,C,E,E_C.png,training,1,2,5,low,feet,stripes,F,C,W,E,11,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,,,,,,,,,,,,,,,,87.7621,102.3478,1,[11.601200000286084],[11.601300000190705],their environment is perfectly suited to offspring,102.3479,103.3455,0,2,2,2,1,F,E,E_F.png,training,1,3,9,high,feet,stripes,F,C,W,E,11,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,011,2026-04-30_10h44.41.649,explain2,2025.1.1,Win32,60.24096386,69d66e69435ecfea1e5731b8,69f36a13e001dbc079bfbe67,69f386cab44debbf75b2c2ca,,,,,,,,,,,,,,,,,,,,,,,103.3531,125.8689,1,[19.533200000286115],[19.533200000286115],they aren't able to find sun in the jungle for vitamins,125.8693,126.8651,0,3,3,3,1,F,W,W_F.png,training,1,4,5,high,feet,stripes,F,C,W,E,11,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
