consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,45.053,45.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,45.054,55.077,1,[5.027000000000001],[5.027000000000001],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,55.077,70.43,1,[10.364000000000004],[10.364000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,,,,,,70.431,85.032,1,[9.614000000000004],[9.614000000000004],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,,,,,,,,,,,85.032,98.117,1,[8.098000000000013],[8.098000000000013],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,,,,,,,,,,,,,,,,98.134,128.791,1,[27.666000000000025],[27.666000000000025],It is still a young reptile and has not yet reached maturity ,128.792,129.788,0,0,0,0,1,F,E,E_F.png,training,1,1,1,low,feet,stripes,C,F,W,E,213,1_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,,,,,,,,,,,,,,,,129.792,162.667,1,[29.87899999999999],[29.87899999999999],The study was taken at a more fertile time in the season ,162.668,163.657,0,1,1,1,1,F,W,W_F.png,training,1,2,5,low,feet,stripes,C,F,W,E,213,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,,,,,,,,,,,,,,,,163.662,200.46,1,[33.803000000000026],[33.803000000000026],It was in a more fertile time of the season. ,200.461,201.464,0,2,2,2,1,C,E,E_C.png,training,1,3,5,high,feet,stripes,C,F,W,E,213,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,2026-05-18_16h37.17.518,explain2,2025.1.1,iPhone,45.45454545,69fcea7665a215f45b8e2829,6a0b75acb1bc737ad12c48ef,6a0b8647a815bb36a90af0a0,,,,,,,,,,,,,,,,,,,,,,,201.468,245.756,1,[41.30799999999999],[41.30799999999999],It was a more optimal time in the season and had more resources ,245.757,246.759,0,3,3,3,1,C,W,W_C.png,training,1,4,8,high,feet,stripes,C,F,W,E,213,8_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/W_F.png,Resources/E_F.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
