consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,67.2064,67.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,67.2072,81.9015,1,[9.700199999988087],[9.700199999988087],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,81.902,135.6866,1,[48.785599999964234],[48.78569999998808],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,,,,,,135.6875,143.853,1,[3.169000000000011],[3.169100000023832],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,,,,,,,,,,,143.8534,195.4997,1,[46.64930000001189],[46.64930000001189],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,,,,,,,,,,,,,,,,195.5101,236.216,1,[37.718600000023855],[37.718600000023855],It looks young and healthy,236.2164,237.2111,0,0,0,0,1,C,E,E_C.png,training,1,1,4,low,feet,stripes,F,C,W,E,199,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,,,,,,,,,,,,,,,,237.2161,342.9739,1,[102.76190000003578],[102.762],It must be right around its time to become fertile and it's ready,342.974,343.9765,0,1,1,1,1,F,E,E_F.png,training,1,2,9,high,feet,stripes,F,C,W,E,199,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,,,,,,,,,,,,,,,,343.9791,452.3852,1,[105.41199999999992],[105.41199999999992],It is young and hasn't yet,452.3854,453.3834,0,2,2,2,1,C,W,W_C.png,training,1,3,4,low,feet,stripes,F,C,W,E,199,4_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,2026-05-18_13h33.07.159,explain2,2025.1.1,Win32,60.60606061,662957967755ef62e8935d66,6a05d39198ca5b2f348a4575,6a0b5b185ed0a39d3f140de2,,,,,,,,,,,,,,,,,,,,,,,453.3872,508.5195,1,[52.13499999999999],[52.13499999999999],Frog is probably ready to go. ,508.5197,509.5148,0,3,3,3,1,F,W,W_F.png,training,1,4,10,high,feet,stripes,F,C,W,E,199,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/E_C.png,Resources/W_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
