consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,3.2413,3.2414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,3.2415,22.7462,1,[14.50659999996423],[14.50659999996423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,22.7463,38.453,1,[10.721300000011922],[10.721300000011922],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,,,,,,38.4531,56.1944,1,[12.755899999976151],[12.755899999976151],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,,,,,,,,,,,56.1945,71.7017,1,[10.521699999988073],[10.521699999988073],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,,,,,,,,,,,,,,,,71.7051,97.1643,1,[22.460399999976175],[22.460399999976175],This reptile is relatively small and cannot withstand predators.,97.1645,98.1636,0,0,0,0,1,F,W,W_F.png,training,1,1,2,low,stripes,feet,E,W,C,F,216,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,,,,,,,,,,,,,,,,98.1647,122.7756,1,[21.62669999998809],[21.62669999998809],There was a more forgiving climate this season.,122.7757,123.7753,0,1,1,1,1,C,W,W_C.png,training,1,2,4,low,stripes,feet,E,W,C,F,216,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,,,,,,,,,,,,,,,,123.7767,138.9663,1,[12.20560000002385],[12.20560000002385],The stripes help the animal blend in better,138.9663,139.9662,0,2,2,2,1,F,E,E_F.png,training,1,3,6,high,stripes,feet,E,W,C,F,216,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,2026-05-18_14h12.17.677,explain2,2025.1.1,Win32,60.24096386,6a0278650a3e533a2d03126d,6a05d39198ca5b2f348a4575,6a0b564f2462425ba5368d74,,,,,,,,,,,,,,,,,,,,,,,139.9674,156.2941,1,[13.341100000023829],[13.341100000023829],there was a less forgiving climate than before,156.2944,157.2906,0,3,3,3,1,C,E,E_C.png,training,1,4,4,high,stripes,feet,E,W,C,F,216,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
