consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,10.388,10.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,10.388,24.065,1,[8.698000000000008],[8.698000000000008],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,24.067,47.006,1,[17.95299999999999],[17.95299999999999],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,,,,,,47.006,58.148,1,[6.154000000000011],[6.154000000000011],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,,,,,,,,,,,58.149,69.431,1,[6.284000000000006],[6.284000000000006],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,,,,,,,,,,,,,,,,69.461,95.632,1,[23.19400000000003],[23.19400000000003],Because he has a yellow neck,95.632,96.639,0,0,0,0,1,C,W,W_C.png,training,1,1,8,low,feet,stripes,F,C,W,E,91,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,,,,,,,,,,,,,,,,96.663,117.255,1,[17.61700000000002],[17.61700000000002],Because one eye is larger than the other.,117.256,118.266,0,1,1,1,1,F,E,E_F.png,training,1,2,6,high,feet,stripes,F,C,W,E,91,6_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,,,,,,,,,,,,,,,,118.281,168.848,1,[47.587999999999994],[47.587999999999994],"Because he has a yellow neck, one larger eye, and is only smiling to mask his unhappiness.",168.85,169.807,0,2,2,2,1,C,E,E_C.png,training,1,3,4,low,feet,stripes,F,C,W,E,91,4_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,091,2026-05-18_13h49.18.348,explain2,2025.1.1,Win32,15.54726368,5ccb779b2c4e1f00159333ea,6a05d39198ca5b2f348a4575,6a0b50dfded5215010277888,,,,,,,,,,,,,,,,,,,,,,,169.819,223.751,1,[50.99799999999999],[50.99799999999999],"Because he has a yellow neck, one larger eye, BUT also is not unhappy, is smiling because it is his genuine emotion, AND he sees food.",223.754,224.695,0,3,3,3,1,F,W,W_F.png,training,1,4,8,high,feet,stripes,F,C,W,E,91,8_score.png,"Resources/W_F.png,Resources/E_C.png,Resources/W_C.png,Resources/E_F.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
