consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,62.8448,62.8448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,62.8451,76.4804,1,[8.642300000011943],[8.642300000011943],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,76.4807,92.8488,1,[11.372899999976141],[11.372899999976141],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,,,,,,92.849,108.8668,1,[11.023500000000013],[11.023599999964233],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,,,,,,,,,,,108.8669,126.5333,1,[12.67159999996423],[12.67159999996423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,,,,,,,,,,,,,,,,126.5387,165.2812,1,[35.749399999976134],[35.749399999976134],It looks happy so having a positive attitude might have helped.,165.2814,166.2797,0,0,0,0,1,C,E,E_C.png,training,1,1,6,low,feet,stripes,F,C,E,W,123,6_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,,,,,,,,,,,,,,,,166.2814,205.6765,1,[36.39889999997612],[36.39899999999997],It looks healthy and happy so is at the height of its fertility.,205.6766,206.6746,0,1,1,1,1,F,W,W_F.png,training,1,2,7,high,feet,stripes,F,C,E,W,123,7_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,,,,,,,,,,,,,,,,206.6761,249.5894,1,[39.916100000023846],[39.916100000023846],It might have just had a bit of bad luck.,249.5894,250.5836,0,2,2,2,1,C,W,W_C.png,training,1,3,3,low,feet,stripes,F,C,E,W,123,3_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123,2026-05-18_07h50.51.703,explain2,2025.1.1,Win32,59.88023952,698cf3a3d32d5adaf2576278,6a05d39198ca5b2f348a4575,6a0b511e3a03f1de1f30e109,,,,,,,,,,,,,,,,,,,,,,,250.5854,294.6102,1,[41.025499999999965],[41.025499999999965],It looks healthy and happy and its probably at its reproductory peak.,294.6103,295.6109,0,3,3,3,1,F,E,E_F.png,training,1,4,10,high,feet,stripes,F,C,E,W,123,10_score.png,"Resources/E_F.png,Resources/W_F.png,Resources/E_C.png,Resources/W_C.png","high,high,low,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
