consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,7.3723,7.3724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,7.3729,32.2137,1,[19.856800000000746],[19.856800000000746],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,32.2141,42.0488,1,[4.8515000000000015],[4.8515000000000015],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,,,,,,42.0491,53.8365,1,[6.802000000000007],[6.802000000000007],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,,,,,,,,,,,53.8368,62.3056,1,[3.485400000000382],[3.485400000000382],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,,,,,,,,,,,,,,,,62.3128,84.613,1,[19.305999999999997],[19.30610000000148],It looks happy and not stressed,84.6133,85.6121,0,0,0,0,1,F,W,W_F.png,training,1,1,4,low,feet,stripes,C,F,W,E,149,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,,,,,,,,,,,,,,,,85.6155,101.384,1,[12.770199999999278],[12.770199999999278],The number of stripes,101.3841,102.3834,0,1,1,1,1,C,W,W_C.png,training,1,2,6,high,feet,stripes,C,F,W,E,149,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,,,,,,,,,,,,,,,,102.3865,122.9574,1,[17.589399999998506],[17.589399999998506],the number of stripes,122.9575,123.9562,0,2,2,2,1,C,E,E_C.png,training,1,3,4,high,feet,stripes,C,F,W,E,149,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149,2026-05-18_11h48.24.911,explain2,2025.1.1,MacIntel,63.69426752,69dd20dc3c05d26b100ab4d7,6a05d39198ca5b2f348a4575,6a0b5ebfb9fc265436840798,,,,,,,,,,,,,,,,,,,,,,,123.9595,148.5478,1,[21.589600000001496],[21.589600000001496],It could have been a cold season,148.548,149.5472,0,3,3,3,1,F,E,E_F.png,training,1,4,1,low,feet,stripes,C,F,W,E,149,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
