consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,4.8341,4.8343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,4.8349,15.6421,1,[5.816799999999809],[5.816799999999809],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,15.6426,35.5757,1,[14.934000000000005],[14.934099999999631],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,35.5761,51.3263,1,[10.750799999999813],[10.750799999999813],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,51.3269,61.026,1,[4.700399999999448],[4.700399999999448],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,61.0373,110.6123,1,[46.5847000000002],[46.5847000000002],This reptile is not very colorful. ,110.6132,111.6103,0,0,0,0,1,F,W,W_F.png,training,1,1,5,low,stripes,feet,E,W,F,C,8,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,111.6139,121.9283,1,[7.333600000000558],[7.333700000000192],"This reptile was not very fertile, likely due to color",121.9285,122.927,0,1,1,1,1,C,W,W_C.png,training,1,2,1,low,stripes,feet,E,W,F,C,8,1_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,122.93,134.295,1,[8.367000000000019],[8.367000000000019],This reptile was more fertile,134.2951,135.2938,0,2,2,2,1,F,E,E_F.png,training,1,3,6,high,stripes,feet,E,W,F,C,8,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,135.2967,151.9461,1,[13.650499999999994],[13.650499999999994],This reptile was very fertile and produced much offspring ,151.9463,152.9443,0,3,3,3,1,C,E,E_C.png,training,1,4,10,high,stripes,feet,E,W,F,C,8,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,152.9471,168.0126,1,[12.067200000000184],[12.067200000000184],This reptile was in the median range for fertility ,168.0127,169.0109,0,4,4,4,1,F,W,W_F.png,training,2,5,5,low,stripes,feet,E,W,F,C,8,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,169.0133,183.3794,1,[11.366799999999813],[11.366799999999813],This reptile was at the median compared to others ,183.3796,184.3783,0,5,5,5,1,F,E,E_F.png,training,2,6,5,high,stripes,feet,E,W,F,C,8,5_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,184.3812,204.4798,1,[17.100299999999805],[17.10039999999944],"This reptile was not successful, due to color",204.4799,205.4783,0,6,6,6,1,C,W,W_C.png,training,2,7,4,low,stripes,feet,E,W,F,C,8,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,205.4803,214.9634,1,[6.483499999999992],[6.483499999999992],This reptile was more successful due to location ,214.9635,215.9622,0,7,7,7,1,C,E,E_C.png,training,2,8,7,high,stripes,feet,E,W,F,C,8,7_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,215.9653,227.9973,1,[9.033900000000386],[9.033900000000386],This reptile was more successful due to color ,227.9975,228.9959,0,8,8,8,1,C,E,E_C.png,training,3,9,6,high,stripes,feet,E,W,F,C,8,6_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,228.999,242.9474,1,[10.9502999999998],[10.950399999999377],"This reptile was very successful, due to color and age ",242.9475,243.9463,0,9,9,9,1,F,E,E_F.png,training,3,10,10,high,stripes,feet,E,W,F,C,8,10_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,243.9493,255.0478,1,[8.100299999999777],[8.100299999999777],This reptile wasn't successful due to color ,255.0479,256.0464,0,10,10,10,1,C,W,W_C.png,training,3,11,4,low,stripes,feet,E,W,F,C,8,4_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,008,2026-04-30_10h42.50.089,explain2,2025.1.1,Win32,59.17159763,60bbba1662529ae59d1c55cf,69f36a13e001dbc079bfbe67,69f3864eb5a55574950590cf,,,,,,,,,,,,,,,,,,,,,,,256.0495,265.4143,1,[6.366700000000208],[6.366700000000208],This reptile was successful due to location ,265.4145,266.4131,0,11,11,11,1,F,W,W_F.png,training,3,12,7,low,stripes,feet,E,W,F,C,8,7_score.png,"Resources/W_F.png,Resources/E_F.png,Resources/W_C.png,Resources/E_C.png","low,high,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
