consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,5.4421,5.4423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,5.4426,11.9775,1,[1.550199999988081],[1.550199999988081],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,11.9777,23.5938,1,[6.633400000005963],[6.633400000005963],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,,,,,,23.594,89.1783,1,[60.60009999999406],[60.60009999999406],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,,,,,,,,,,,89.1785,95.105,1,[0.9275999999940439],[0.9275999999940439],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,,,,,,,,,,,,,,,,95.1117,122.5628,1,[24.45059999999404],[24.45059999999404],It's youthful? I don't have any data yet though.,122.5631,123.5618,0,0,0,0,1,C,W,W_C.png,training,1,1,10,high,feet,stripes,C,F,E,W,49,10_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,,,,,,,,,,,,,,,,123.5639,146.8753,1,[20.31359999999404],[20.313699999988074],It has a moderate amount of stripes,146.8753,147.8719,0,1,1,1,1,C,E,E_C.png,training,1,2,8,high,feet,stripes,C,F,E,W,49,8_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,,,,,,,,,,,,,,,,147.8734,162.4837,1,[11.6213000000119],[11.6213000000119],It's a slightly lighter shade of green,162.4837,163.4785,0,2,2,2,1,F,E,E_F.png,training,1,3,4,low,feet,stripes,C,F,E,W,49,4_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,049,2026-05-18_11h04.15.867,explain2,2025.1.1,MacIntel,59.88023952,69fed01e4e13f1dbbf837beb,6a05d39198ca5b2f348a4575,6a0b54633b859a38c7ab1f63,,,,,,,,,,,,,,,,,,,,,,,163.4799,178.8303,1,[12.350599999994046],[12.350599999994046],It's a lighter shade of green than its surroundings,178.8304,179.8286,0,3,3,3,1,F,W,W_F.png,training,1,4,1,low,feet,stripes,C,F,E,W,49,1_score.png,"Resources/E_C.png,Resources/E_F.png,Resources/W_F.png,Resources/W_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
