consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,3.782,3.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,3.782,11.647,1,[2.8659999999999926],[2.8659999999999926],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,11.647,22.331,1,[5.700999999999993],[5.700999999999993],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,,,,,,22.331,33.347,1,[6.6440000000000055],[6.6440000000000055],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,,,,,,,,,,,33.348,41.197,1,[2.8669999999999902],[2.8669999999999902],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,,,,,,,,,,,,,,,,41.204,54.981,1,[10.784000000000006],[10.784000000000006],It's cute.,54.981,55.98,0,0,0,0,1,F,E,E_F.png,training,1,1,9,high,feet,stripes,F,C,W,E,127,9_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,,,,,,,,,,,,,,,,55.985,63.415,1,[4.434000000000012],[4.434000000000012],Not desirable,63.415,64.414,0,1,1,1,1,C,W,W_C.png,training,1,2,5,low,feet,stripes,F,C,W,E,127,5_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,,,,,,,,,,,,,,,,64.418,73.181,1,[5.766999999999996],[5.766999999999996],Not desirable,73.181,74.181,0,2,2,2,1,C,E,E_C.png,training,1,3,2,low,feet,stripes,F,C,W,E,127,2_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,2026-05-18_10h50.31.172,explain2,2025.1.1,Win32,60.0240096,5c28113978fad50001932f58,6a05d39198ca5b2f348a4575,6a0b512b50f5e846e5a1667a,,,,,,,,,,,,,,,,,,,,,,,74.184,78.031,1,[0.8669999999999902],[0.8669999999999902],,78.031,79.031,0,3,3,3,1,F,W,W_F.png,training,1,4,7,high,feet,stripes,F,C,W,E,127,7_score.png,"Resources/W_C.png,Resources/E_C.png,Resources/E_F.png,Resources/W_F.png","low,low,high,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
