consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,240.6341,285.755,1,[42.1261999999993],[42.1261999999993],The stripes on this animal cover less of it's body but it still has a relatively low fertility score. The angle of the stripes must have something to do with fertility.,285.7551,286.7549,0,4,4,4,1,C,W,W_C.png,training,2,5,4,high,feet,stripes,C,F,E,W,133,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,286.756,343.1408,1,[53.3897999999989],[53.3897999999989],The stripes are angled towards the animal's head in this image and it has a high fertility score. The only thing changing so far between pictures are the stripes so the angle of the stripes must enhance fertility in some way.,343.1408,344.1403,0,5,5,5,1,C,E,E_C.png,training,2,6,9,high,feet,stripes,C,F,E,W,133,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,344.1412,385.833,1,[38.69200000000001],[38.69200000000001],These stripes look darker but are angled forward similar to the highly fertile animals. The darker the color of the stripes and angle must relate to fertility.,385.8331,386.8329,0,6,6,6,1,F,E,E_F.png,training,2,7,3,low,feet,stripes,C,F,E,W,133,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,386.8338,440.0842,1,[50.25569999999925],[50.25569999999925],This animal's stripes are angled in the opposite direction of the highly fertile animals but are not as dark as some others. Stripe angle must be more important indicator of fertility than color.,440.0842,441.0839,0,7,7,7,1,F,W,W_F.png,training,2,8,2,low,feet,stripes,C,F,E,W,133,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,441.0847,484.7107,1,[40.631400000000326],[40.631400000000326],This animal received a similar score to the previous animal. The stripes are medium darkness and angled backwards. These features reduce fertility between seasons.,484.7108,485.7105,0,8,8,8,1,F,W,W_F.png,training,3,9,3,low,feet,stripes,C,F,E,W,133,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,485.7114,582.6612,1,[93.95520000000113],[93.95520000000113],This animal has no spots on the toes but the stripes are angled back. The angle of the stripes and color can mitigate the negative effects on fertility if there are no spots on the toes.,582.6613,583.6603,0,9,9,9,1,C,W,W_C.png,training,3,10,6,high,feet,stripes,C,F,E,W,133,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,583.6612,611.7617,1,[25.105699999999274],[25.105699999999274],"Forward facing stripes, of any color (lighter the better) paired with no toe spots increases fertility the most.",611.7617,612.7617,0,10,10,10,1,C,E,E_C.png,training,3,11,8,high,feet,stripes,C,F,E,W,133,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,612.7626,655.2047,1,[39.442199999999275],[39.442199999999275],This animal differs from the last animal only by the toe spots which drastically reduced fertility. Toe spots must be the most important factor for the fertility score.,655.2048,656.2046,0,11,11,11,1,F,E,E_F.png,training,3,12,3,low,feet,stripes,C,F,E,W,133,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,656.2056,702.6821,1,[43.482099999999605],[43.482099999999605],"No toe spots, but dark forward facing stripes indicate that this animal should get a high fertility score. Maybe these features allow the animal to get bigger and stronger in some way to increase the chance of their offspring surviving.",702.6821,703.6817,0,12,12,12,1,C,E,E_C.png,training,4,13,9,high,feet,stripes,C,F,E,W,133,9_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,703.6826,746.603,1,[39.92559999999969],[39.92559999999969],This animal has a very low fertility score because it has stripes angled backwards and toe spots. The color of the stripes is not very dark so it can be assumed that stripe color has little to do with fertility scores.,746.603,747.6027,0,13,13,13,1,F,W,W_F.png,training,4,14,2,low,feet,stripes,C,F,E,W,133,2_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,747.6037,793.0357,1,[42.43729999999891],[42.43729999999891],This animal has the forward facing stripe trait but spots on its toes. The spots on the toes dramatically reduced the fertility score so that must be the most important factor.,793.0357,794.0354,0,14,14,14,1,F,E,E_F.png,training,4,15,3,low,feet,stripes,C,F,E,W,133,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,794.0363,855.2496,1,[58.21859999999958],[58.21859999999958],"No spots on the toes but backwards facing thin stripes. Regardless of the stripe orientation/color/size, the toes remain the most important indicator of fertility. Anytime there are spots, the fertility of the animal is very low.",855.2496,856.2494,0,15,15,15,1,C,W,W_C.png,training,4,16,6,high,feet,stripes,C,F,E,W,133,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.2497,861.1894,1,[1.9448999999985972],[1.9448999999985972],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,W,W_C.png,training,1,1,10,high,feet,stripes,C,F,E,W,133,10_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,861.1976,886.6842,"[6,3,9,2]",1,[1.7227000000011685],[1.7227000000011685],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.6854,903.4935,6,14.7672,Yes,6.3756, Curved/Pointy, Curved/Pointy,12.5189,1,[2.0447999999988724],[2.0447999999988724],0,0,0,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.4952,916.0685,4,11.6814,Yes,5.6291, Up/Right,1,9.9774,1,[0.8948000000008278],[0.8948000000008278],0,1,1,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.0688,923.5153,0,[],[],0,[],[],1,[5.451900000000364],[5.451900000000364],0,[],[],,,,,,,,,,,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.5156,932.8111,All the time - 7,4.4243,All the time - 7,6.9734,1,[2.31710000000146],[2.31710000000146],,,,,,
,133,2026-05-18_10h51.28.916,explain2,2025.1.1,Win32,178.5714286,69cc1d366aec2c719ebf13f4,6a05d39198ca5b2f348a4575,6a0b51529d4c9c5d192e97ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.8112,955.3612,,1,[21.5493000000007],[21.5493000000007]
