consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
yes,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,9.0504,9.0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,9.0512,34.9058,1,[20.85989999985695],[20.85989999985695],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,34.9061,51.8506,1,[11.946900000095368],[11.946900000095368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,51.8509,75.5588,1,[18.710399999856932],[18.710399999856932],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,75.5592,98.3678,1,[17.811100000143057],[17.811100000143057],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,98.3777,155.8859,1,[54.51789999985695],[54.51789999985695],It could be because it has stripes and can blend with its surroundings so is has a longer lifespan and more fertility.,155.8863,156.8813,0,0,0,0,1,C,W,W_C.png,training,1,1,7,high,feet,stripes,C,F,E,W,57,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,156.886,177.8916,1,[18.010399999856958],[18.010399999856958],This could be less because of the season.,177.8918,178.8902,0,1,1,1,1,F,W,W_F.png,training,1,2,4,low,feet,stripes,C,F,E,W,57,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,178.8938,227.0904,1,[45.19179999995234],[45.192400000095375],Stripes going diagonally down might make it more fertile.,227.0905,228.0909,0,2,2,2,1,C,E,E_C.png,training,1,3,8,high,feet,stripes,C,F,E,W,57,8_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,228.1465,263.747,1,[32.63900000000001],[32.63900000000001],"The stripes going down make it fertile, but it's maybe a different season.",263.7471,264.7445,0,3,3,3,1,F,E,E_F.png,training,1,4,6,low,feet,stripes,C,F,E,W,57,6_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,264.7483,299.068,1,[31.32259999990464],[31.32259999990464],The change in direction of the stripes might affect fertility levels.,299.0681,300.0661,0,4,4,4,1,C,W,W_C.png,training,2,5,4,high,feet,stripes,C,F,E,W,57,4_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,300.0722,322.5262,1,[19.460099999904628],[19.460200000047678],This could be the down season for fertility.,322.5264,323.5247,0,5,5,5,1,F,E,E_F.png,training,2,6,1,low,feet,stripes,C,F,E,W,57,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,323.5308,346.5347,1,[20.00979999995235],[20.00979999995235],Downward diagonal stripes might make it more fertile.,346.5348,347.533,0,6,6,6,1,C,E,E_C.png,training,2,7,10,high,feet,stripes,C,F,E,W,57,10_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,347.5379,374.9931,1,[24.458700000047656],[24.458700000047656],These types of stripes plus the down season make lower fertility.,374.9932,375.9904,0,7,7,7,1,F,W,W_F.png,training,2,8,1,low,feet,stripes,C,F,E,W,57,1_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,057,2026-05-18_13h48.35.038,explain2,2025.1.1,Linux x86_64,59.88023952,65a7027c88eae2b9a68ae596,6a05d39198ca5b2f348a4575,6a0b5080b73ec2cf75c17325,,,,,,,,,,,,,,,,,,,,,,,375.9975,419.127,1,[40.136600000143005],[40.136600000143005],These types of stripes but during a very fertile season might account for the higher fertility.,419.1275,420.1249,0,8,8,8,1,C,W,W_C.png,training,3,9,10,high,feet,stripes,C,F,E,W,57,10_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/W_F.png,Resources/E_C.png","high,low,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
