consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,stripes_high,stripes_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_response_label,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
yes,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,95.2654,95.2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,95.2657,197.0367,1,[96.7833000000119],[96.7833000000119],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,197.0371,216.2922,1,[14.255099999994059],[14.255099999994059],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,,,,,,216.2923,343.7451,1,[122.45769999998811],[122.45769999998811],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,,,,,,,,,,,343.7454,372.5133,1,[23.768800000011936],[23.768800000011936],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,,,,,,,,,,,,,,,,372.5186,431.9542,1,[56.44969999998807],[56.44969999998807],Their offspring has a less chance of survival,431.9549,432.9545,0,0,0,0,1,F,E,E_F.png,training,1,1,3,low,feet,stripes,C,F,E,W,161,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,,,,,,,,,,,,,,,,432.9586,488.1316,1,[52.184999999999945],[52.18530000001181],They produce more offspring that is more likely to survive,488.1318,489.1243,0,1,1,1,1,C,W,W_C.png,training,1,2,7,high,feet,stripes,C,F,E,W,161,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,,,,,,,,,,,,,,,,489.1277,521.9714,1,[29.84960000002377],[29.84960000002377],Their offspring is less likely to survive,521.9715,522.9705,0,2,2,2,1,F,W,W_F.png,training,1,3,3,low,feet,stripes,C,F,E,W,161,3_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,2026-05-18_12h52.26.150,explain2,2025.1.1,Win32,59.52380952,664ebfd573450db2596c40a8,6a05d39198ca5b2f348a4575,6a0b5198c94fdd1c5b0ce5c6,,,,,,,,,,,,,,,,,,,,,,,522.9742,583.8124,1,[57.85740000000601],[57.85740000000601],They will produce more offspring than average,583.8124,584.8047,0,3,3,3,1,C,E,E_C.png,training,1,4,7,high,feet,stripes,C,F,E,W,161,7_score.png,"Resources/W_C.png,Resources/E_F.png,Resources/E_C.png,Resources/W_F.png","high,low,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
