consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,feet,stripes,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,stripes_high,stripes_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_continuous,question_text,direction_labels,example_file,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,CogPro_Questions.started,CogPro_Questions.stopped,cogpro_predict.response,cogpro_predict.rt,cogpro_explain.response,cogpro_explain.rt,continue_cogpro.numClicks,continue_cogpro.timesOn,continue_cogpro.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,491.169,518.352,1,[24.186000000000035],[24.186000000000035],This is not a very fertile frog. Only one of it's offspring survived,518.353,519.35,0,4,4,4,1,C,E,E_C.png,training,2,5,1,low,stripes,feet,W,E,F,C,150,1_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,519.354,569.635,1,[47.289999999999964],[47.289999999999964],Because 7 of 10 of its offsprings survived,569.636,570.628,0,5,5,5,1,C,W,W_C.png,training,2,6,7,high,stripes,feet,W,E,F,C,150,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,570.631,590.592,1,[16.980000000000018],[16.980000000000018],Because 7 of it's 10 offsprings survived,590.593,591.582,0,6,6,6,1,F,W,W_F.png,training,2,7,7,high,stripes,feet,W,E,F,C,150,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,591.586,620.845,1,[26.279999999999973],[26.279999999999973],Because 7 of it's offsprings survived,620.846,621.837,0,7,7,7,1,F,E,E_F.png,training,2,8,7,low,stripes,feet,W,E,F,C,150,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,621.842,634.664,1,[9.836999999999989],[9.836999999999989],Six offsprings survived,634.665,635.665,0,8,8,8,1,C,E,E_C.png,training,3,9,6,low,stripes,feet,W,E,F,C,150,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,635.67,684.771,1,[46.115999999999985],[46.115999999999985],Very fertile frog. All of it's offsprings survived to maturity,684.771,685.767,0,9,9,9,1,F,W,W_F.png,training,3,10,10,high,stripes,feet,W,E,F,C,150,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,685.771,703.413,1,[14.644999999999982],[14.644999999999982],Because 3 of it's offspring survived,703.413,704.413,0,10,10,10,1,F,E,E_F.png,training,3,11,3,low,stripes,feet,W,E,F,C,150,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,704.419,721.676,1,[14.273000000000138],[14.273000000000138],All of it's offspring survived ,721.676,722.657,0,11,11,11,1,C,W,W_C.png,training,3,12,10,high,stripes,feet,W,E,F,C,150,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,722.663,736.691,1,[11.043000000000006],[11.043000000000006],Only 3 of it's offspring survived,736.692,737.685,0,12,12,12,1,F,E,E_F.png,training,4,13,3,low,stripes,feet,W,E,F,C,150,3_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,737.689,758.967,1,[18.285999999999945],[18.285999999999945],Because 6 of 10 of its offspring survived,758.967,759.961,0,13,13,13,1,C,E,E_C.png,training,4,14,6,low,stripes,feet,W,E,F,C,150,6_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,759.966,772.186,1,[9.22700000000009],[9.22700000000009],7 out of 10 survived,772.187,773.179,0,14,14,14,1,C,W,W_C.png,training,4,15,7,high,stripes,feet,W,E,F,C,150,7_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,773.183,792.066,1,[15.88900000000001],[15.88900000000001],All of this frog's offspring survived ,792.066,793.068,0,15,15,15,1,F,W,W_F.png,training,4,16,10,high,stripes,feet,W,E,F,C,150,10_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.085,801.226,1,[5.158999999999992],[5.158999999999992],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,W,W_F.png,training,1,1,9,high,stripes,feet,W,E,F,C,150,9_score.png,"Resources/E_F.png,Resources/W_C.png,Resources/W_F.png,Resources/E_C.png","low,high,high,low",,,,,,801.254,820.1,"[7,7,6,5]",1,[2.2830000000000155],[2.2830000000000155],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.108,842.808,,,No,21.53,,,1,[1.1860000000000355],[1.1860000000000355],0,0,0,0,1,stripe,"Reptiles varied in whether they had stripes oriented UPWARDS AND RIGHT  or UPWARDS AND LEFT. Did stripe orientation make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did stripe orientation matter to the fertility of reptiles?,"Up/Left, Up/Right",LeftvRight.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.819,861.404,,,No,17.6,,,1,[1.0119999999999436],[1.0119999999999436],0,1,1,1,1,feet,"Reptiles varied in whether they had WEBBED feet or POINTY, CURVED feet. Did having CURVED/POINTY or WEBBED feet make a difference to fertility? If you did not notice this feature or believe it did not make a difference to fertility, please hit no and proceed.",Did foot shape matter to the fertility of reptiles?,"Webbed, Curved/Pointy",WebbedvCurly.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.405,868.209,0,[],[],0,[],[],1,[4.828999999999951],[4.828999999999951],0,[],[],,,,,,,,,,,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.21,890.919,Not at all - 1,16.501,Not at all - 1,21.457,1,[1.2490000000000236],[1.2490000000000236],,,,,,
,150,2026-05-18_13h51.55.144,explain2,2025.1.1,MacIntel,90.90909091,69e2b6f357a6be78e130183d,6a05d39198ca5b2f348a4575,6a0b518464d0f91a908a6e9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.92,903.027,,1,[11.125999999999976],[11.125999999999976]
